molecule_chembl_id,pIC50_mean,pIC50_median,pIC50_std,pIC50_min,pIC50_max,measurement_count,pIC50_range,canonical_smiles,assay_count,document_count
CHEMBL5755360,5.259637310505756,5.259637310505756,0.0,5.259637310505756,5.259637310505756,3,0.0,Cc1ccc(-n2c(-c3ccc(N4CCOCC4)nc3)nc3ccncc32)c(F)c1,3,3
CHEMBL5760349,5.337242168318426,5.337242168318426,0.0,5.337242168318426,5.337242168318426,3,0.0,C[C@@H]1Cc2c([nH]c3ccc(F)cc23)[C@@H](c2c(F)ccc(OCCNCCCF)c2F)N1CC(F)(F)CO,3,3
CHEMBL5765975,5.004364805402449,5.004364805402449,0.0,5.004364805402449,5.004364805402449,3,0.0,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2nccc(NCCNCCCF)c2F)N1CC(F)(F)F,3,3
CHEMBL5766240,5.0,5.0,0.0,5.0,5.0,3,0.0,Cc1c(OCCNCCCF)ccnc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)CO,3,3
CHEMBL5772929,5.698970004336019,5.698970004336019,0.0,5.698970004336019,5.698970004336019,3,0.0,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cccc(OCCNCCCF)c2C(F)F)N1CC(F)(F)CO,3,3
CHEMBL5775252,5.301029995663981,5.301029995663981,0.0,5.301029995663981,5.301029995663981,3,0.0,COc1ccc(NCCNCCCF)c(F)c1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,3,3
CHEMBL5775436,5.3979400086720375,5.3979400086720375,0.0,5.3979400086720375,5.3979400086720375,3,0.0,COc1ccc(OCCNCCCF)c(F)c1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC1(F)CC1,3,3
CHEMBL5785143,5.259637310505756,5.259637310505756,0.0,5.259637310505756,5.259637310505756,3,0.0,Clc1ccc(-n2c(-c3ccc(CN4CCOCC4)nc3)cc3ccncc32)cc1,3,3
CHEMBL5786268,5.259637310505756,5.259637310505756,0.0,5.259637310505756,5.259637310505756,3,0.0,O=c1cc(-c2cc3ccncc3n2-c2ccc(Cl)cc2)ccn1C1CC1,3,3
CHEMBL5787351,5.180456064458131,5.180456064458131,0.0,5.180456064458131,5.180456064458131,3,0.0,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2nccc(OCCNCCCF)c2Cl)N1CC(F)(F)F,3,3
CHEMBL5787584,4.3979400086720375,4.3979400086720375,0.0,4.3979400086720375,4.3979400086720375,3,0.0,Cc1ccc(COC(=O)N2CC[C@H](CNc3nccn4cnnc34)C(F)(F)C2)cc1,3,3
CHEMBL5788221,5.366531544420414,5.366531544420413,0.0,5.366531544420413,5.366531544420413,3,0.0,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)ccc(OCCN(C)CCCF)c2F)N1CC1(F)COC1,3,3
CHEMBL5789323,4.698970004336019,4.698970004336019,0.0,4.698970004336019,4.698970004336019,3,0.0,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2nccc(OCCNCCCF)c2F)N1CC1(F)CC1,3,3
CHEMBL5792644,5.142667503568731,5.142667503568731,0.0,5.142667503568731,5.142667503568731,3,0.0,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccnc(OCCNCCCF)c2)N1CC(F)(F)F,3,3
CHEMBL5793973,5.214670164989233,5.214670164989233,0.0,5.214670164989233,5.214670164989233,3,0.0,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cnc(OCCNCCCF)c2F)N1CC(F)(F)CO,3,3
CHEMBL5794076,4.7447274948966935,4.7447274948966935,0.0,4.7447274948966935,4.7447274948966935,3,0.0,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2nccc(OCCNCCCF)c2F)N1CC(F)(F)CO,3,3
CHEMBL5796450,5.619788758288394,5.619788758288394,0.0,5.619788758288394,5.619788758288394,3,0.0,Cc1c(OCCNCCCF)ccc(F)c1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CCC#N,3,3
CHEMBL5799995,5.236572006437063,5.236572006437063,0.0,5.236572006437063,5.236572006437063,3,0.0,COCc1ccc(OCCNCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,3,3
CHEMBL5802422,5.221848749616356,5.221848749616356,0.0,5.221848749616356,5.221848749616356,3,0.0,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cnc(OCCNCCCF)c2F)N1CC1(F)CC1,3,3
CHEMBL5804138,5.568636235841012,5.568636235841012,0.0,5.568636235841012,5.568636235841012,3,0.0,COc1ccc(OCCNCCCF)cc1[C@@H]1c2[nH]c3ccc(F)cc3c2C[C@@H](C)N1CC(F)(F)CO,3,3
CHEMBL5806385,5.267606240177031,5.267606240177031,0.0,5.267606240177031,5.267606240177031,3,0.0,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cc(OCCNCCCF)ccc2C#N)N1CC(F)(F)F,3,3
CHEMBL5806518,5.494850021680094,5.494850021680094,0.0,5.494850021680094,5.494850021680094,3,0.0,COc1ccc(O[C@H](C)CNCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)CO,3,3
CHEMBL5808293,5.026872146400301,5.026872146400301,0.0,5.026872146400301,5.026872146400301,3,0.0,C[C@@H]1Cc2c([nH]c3ccc(F)cc23)[C@@H](c2c(F)cnc(OCCNCCCF)c2F)N1CC(F)(F)CO,3,3
CHEMBL5812119,4.943095148663527,4.943095148663527,0.0,4.943095148663527,4.943095148663527,3,0.0,Cc1ccc(C(F)(F)CN2CCC(Nc3ncnc4[nH]ccc34)CC2)nc1,3,3
CHEMBL5818403,5.113509274827518,5.113509274827518,0.0,5.113509274827518,5.113509274827518,3,0.0,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@](C)(c2cccc(OCCNCCCF)c2)N1CC(F)(F)F,3,3
CHEMBL5821554,5.251811972993799,5.251811972993799,0.0,5.251811972993799,5.251811972993799,3,0.0,COc1ccc(OC[C@H](C)NCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)CO,3,3
CHEMBL5821714,5.346787486224656,5.346787486224656,0.0,5.346787486224656,5.346787486224656,3,0.0,Fc1ccc(C(F)(F)CN2CCC(Nc3ncnc4[nH]ccc34)CC2)cc1,3,3
CHEMBL5824583,6.259637310505756,6.259637310505756,0.0,6.259637310505756,6.259637310505756,3,0.0,Clc1ccc(-n2c(-c3cnc(N4CCOCC4)nc3)cc3ccncc32)cc1,3,3
CHEMBL5825800,5.259637310505756,5.259637310505756,0.0,5.259637310505756,5.259637310505756,3,0.0,Clc1ccc(-n2c(-c3ccc(Cn4ccnc4)cc3)nc3ccncc32)cc1,3,3
CHEMBL5830899,5.259637310505756,5.259637310505756,0.0,5.259637310505756,5.259637310505756,3,0.0,Fc1ccc(-n2c(-c3cnc(NCC4CC4)nc3)nc3ccncc32)cc1,3,3
CHEMBL5832006,5.301029995663981,5.301029995663981,0.0,5.301029995663981,5.301029995663981,3,0.0,Cc1c(OCCNCCCF)cncc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,3,3
CHEMBL5832261,5.236572006437063,5.236572006437063,0.0,5.236572006437063,5.236572006437063,3,0.0,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)c(F)cc(OCCNCCCF)c2F)N1CC(F)(F)F,3,3
CHEMBL5834106,5.301029995663981,5.301029995663981,0.0,5.301029995663981,5.301029995663981,3,0.0,C[C@@H]1Cc2c([nH]c3cccc(F)c23)[C@@H](c2c(F)ccc(OCCNCCCF)c2F)N1CC(F)(F)CO,3,3
CHEMBL5837180,5.508638306165726,5.508638306165727,0.0,5.508638306165727,5.508638306165727,3,0.0,COc1ccc(NCCNCCCF)nc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,3,3
CHEMBL5839498,5.568636235841012,5.568636235841012,0.0,5.568636235841012,5.568636235841012,3,0.0,C[C@@H]1Cc2c([nH]c3cc(F)ccc23)[C@@H](c2c(F)ccc(OCCNCCCF)c2F)N1CC(F)(F)CO,3,3
CHEMBL5841669,5.221848749616356,5.221848749616356,0.0,5.221848749616356,5.221848749616356,3,0.0,FC(F)(F)c1ccc(C(F)(F)CN2CCC(Nc3ncnc4[nH]ccc34)CC2)cn1,3,3
CHEMBL5846320,5.259637310505756,5.259637310505756,0.0,5.259637310505756,5.259637310505756,3,0.0,Cn1cncc1-c1cc2ccncc2n1-c1ccc(Cl)cc1,3,3
CHEMBL5846746,5.568636235841012,5.568636235841012,0.0,5.568636235841012,5.568636235841012,3,0.0,COc1ccc(O[C@@H](C)CNCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)CO,3,3
CHEMBL5849595,5.552841968657781,5.552841968657781,0.0,5.552841968657781,5.552841968657781,3,0.0,Cc1c(OCCNCCCF)ncc(F)c1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)CO,3,3
CHEMBL5850263,5.259637310505756,5.259637310505756,0.0,5.259637310505756,5.259637310505756,3,0.0,Clc1ccc(-n2c(-c3ccncc3Cl)cc3ccncc32)cc1,3,3
CHEMBL5850426,5.060480747381382,5.060480747381382,0.0,5.060480747381382,5.060480747381382,3,0.0,COc1ncc(OCCNCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,3,3
CHEMBL5855181,5.387216143280265,5.3872161432802645,0.0,5.3872161432802645,5.3872161432802645,3,0.0,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)ccc(OCCNCCCF)c2F)N1CC(F)F,3,3
CHEMBL5860863,5.259637310505756,5.259637310505756,0.0,5.259637310505756,5.259637310505756,3,0.0,c1ccc(-n2c(-c3cnc(N4CCOCC4)nc3)cc3ccncc32)cc1,3,3
CHEMBL5861408,5.200659450546418,5.200659450546418,0.0,5.200659450546418,5.200659450546418,3,0.0,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cc(OCCNCCCF)ccc2CO)N1CC(F)(F)F,3,3
CHEMBL5869828,5.259637310505756,5.259637310505756,0.0,5.259637310505756,5.259637310505756,3,0.0,Clc1ccc(-n2c(-c3cnc(N4CCOCC4)nc3)nc3ccncc32)cc1,3,3
CHEMBL5871237,5.585026652029182,5.585026652029182,0.0,5.585026652029182,5.585026652029182,3,0.0,COc1cc(F)c(NCCNCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,3,3
CHEMBL5874010,5.42021640338319,5.42021640338319,0.0,5.42021640338319,5.42021640338319,3,0.0,COc1ccc(OCCNCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,3,3
CHEMBL5874469,5.214670164989233,5.214670164989233,0.0,5.214670164989233,5.214670164989233,3,0.0,C[C@@H]1Cc2c([nH]c3ccc(F)cc23)[C@@H](c2c(F)ccc(NCCNCCCF)c2F)N1CC(F)(F)CO,3,3
CHEMBL5886475,5.4685210829577455,5.468521082957745,0.0,5.468521082957745,5.468521082957745,3,0.0,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cccc(OCCNCCCF)n2)N1CC(F)(F)F,3,3
CHEMBL5890757,6.259637310505756,6.259637310505756,0.0,6.259637310505756,6.259637310505756,3,0.0,Cc1ccc(-n2c(-c3cnc(N4CCOCC4)nc3)cc3ccncc32)nc1,3,3
CHEMBL5892384,5.259637310505756,5.259637310505756,0.0,5.259637310505756,5.259637310505756,3,0.0,Clc1ccc(-n2c(-c3cccnc3)cc3ccncc32)cc1,3,3
CHEMBL5900752,5.259637310505756,5.259637310505756,0.0,5.259637310505756,5.259637310505756,3,0.0,Fc1cnccc1-c1cc2ccncc2n1-c1ccc(Cl)cc1,3,3
CHEMBL5902781,5.5376020021010435,5.537602002101044,0.0,5.537602002101044,5.537602002101044,3,0.0,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cc(OCCNCCCF)ccc2Cl)N1CC(F)(F)CO,3,3
CHEMBL5908705,5.387216143280265,5.3872161432802645,0.0,5.3872161432802645,5.3872161432802645,3,0.0,COc1ccc(NCCNCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,3,3
CHEMBL5912040,5.356547323513812,5.356547323513812,0.0,5.356547323513812,5.356547323513812,3,0.0,C[C@@H]1Cc2c([nH]c3c(F)cccc23)[C@@H](c2c(F)ccc(OCCNCCCF)c2F)N1CC(F)(F)CO,3,3
CHEMBL5926142,5.09151498112135,5.09151498112135,0.0,5.09151498112135,5.09151498112135,3,0.0,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cnc(OCCNCCCF)c2F)N1CC(F)(F)F,3,3
CHEMBL5926234,5.275724130399211,5.275724130399211,0.0,5.275724130399211,5.275724130399211,3,0.0,COc1ccc(OC[C@@H](C)NCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)CO,3,3
CHEMBL5926652,5.366531544420414,5.366531544420413,0.0,5.366531544420413,5.366531544420413,3,0.0,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccnc(OCCNCCCF)c2Cl)N1CC(F)(F)CO,3,3
CHEMBL5927233,5.1487416512809245,5.1487416512809245,0.0,5.1487416512809245,5.1487416512809245,3,0.0,COc1cnc(NCCNCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,3,3
CHEMBL5927490,5.366531544420414,5.366531544420413,0.0,5.366531544420413,5.366531544420413,3,0.0,Cc1c([C@@H]2c3[nH]c4ccccc4c3C[C@@H](C)N2CC(F)(F)CO)ccnc1OCCNCCCF,3,3
CHEMBL5930565,5.292429823902063,5.292429823902063,0.0,5.292429823902063,5.292429823902063,3,0.0,COc1c(F)cc(OCCNCCCF)c(F)c1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,3,3
CHEMBL5933849,5.2839966563652006,5.2839966563652006,0.0,5.2839966563652006,5.2839966563652006,3,0.0,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cccc(OCCNCCCF)c2Cl)N1CC(F)(F)F,3,3
CHEMBL5933859,5.585026652029182,5.585026652029182,0.0,5.585026652029182,5.585026652029182,3,0.0,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)ccc(OCCNCCCF)c2F)N1CC1(F)COC1,3,3
CHEMBL5934302,5.318758762624412,5.318758762624412,0.0,5.318758762624412,5.318758762624412,3,0.0,COc1c(F)cc(OCCNCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,3,3
CHEMBL5936875,5.229147988357855,5.229147988357855,0.0,5.229147988357855,5.229147988357855,3,0.0,Cc1c(OCCNCCCF)ncnc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,3,3
CHEMBL5943322,5.455931955649724,5.455931955649724,0.0,5.455931955649724,5.455931955649724,3,0.0,Cc1ncc(OCCNCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,3,3
CHEMBL5952392,5.4089353929735005,5.4089353929735005,0.0,5.4089353929735005,5.4089353929735005,3,0.0,COc1ccc(OCCNCCCF)c(F)c1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)CO,3,3
CHEMBL5954593,5.4089353929735005,5.4089353929735005,0.0,5.4089353929735005,5.4089353929735005,3,0.0,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cc(OCCNCCCF)ncc2F)N1CC(F)(F)F,3,3
CHEMBL5959655,4.958607314841775,4.958607314841775,0.0,4.958607314841775,4.958607314841775,3,0.0,Cc1c(OCCNCCCF)ncnc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)CO,3,3
CHEMBL5965551,5.292429823902063,5.292429823902063,0.0,5.292429823902063,5.292429823902063,3,0.0,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cnc(OCCNCCCF)c2Cl)N1CC(F)(F)CO,3,3
CHEMBL5967894,5.387216143280265,5.3872161432802645,0.0,5.3872161432802645,5.3872161432802645,3,0.0,COc1ccc(OCCNCCCF)c(C)c1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,3,3
CHEMBL5969609,5.318758762624412,5.318758762624412,0.0,5.318758762624412,5.318758762624412,3,0.0,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)ccc(NCCNCCCF)c2F)N1CC(F)(F)F,3,3
CHEMBL5970123,5.142667503568731,5.142667503568731,0.0,5.142667503568731,5.142667503568731,3,0.0,Cc1c(NCCNCCCF)ccnc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,3,3
CHEMBL5972799,5.376750709602099,5.376750709602099,0.0,5.376750709602099,5.376750709602099,3,0.0,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cc(OCCNCCCF)ccc2Cl)N1CC(F)(F)F,3,3
CHEMBL5973051,5.267606240177031,5.267606240177031,0.0,5.267606240177031,5.267606240177031,3,0.0,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)ccc(OCCNCCCF)c2F)N1CC1(S(C)(=O)=O)CC1,3,3
CHEMBL5974706,5.4089353929735005,5.4089353929735005,0.0,5.4089353929735005,5.4089353929735005,3,0.0,COc1ccc(OCCNCCCF)c(F)c1[C@@H]1c2[nH]c3ccc(F)cc3c2C[C@@H](C)N1CC(F)(F)CO,3,3
CHEMBL5975525,5.376750709602099,5.376750709602099,0.0,5.376750709602099,5.376750709602099,3,0.0,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)ccc(OCCNCCCF)c2F)N1CC1(F)CC1,3,3
CHEMBL5978538,5.017728766960431,5.017728766960431,0.0,5.017728766960431,5.017728766960431,3,0.0,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)ccc(OCCNCCCF)c2F)N1CC(F)(F)F,3,3
CHEMBL5986354,6.259637310505756,6.259637310505756,0.0,6.259637310505756,6.259637310505756,3,0.0,Clc1ccc(-n2c(-c3cnc(NC4CCOCC4)nc3)cc3ccncc32)cc1,3,3
CHEMBL5988920,5.568636235841012,5.568636235841012,0.0,5.568636235841012,5.568636235841012,3,0.0,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cccc(OCCNCCCF)c2C#N)N1CC(F)(F)F,3,3
CHEMBL5991143,5.136677139879544,5.136677139879544,0.0,5.136677139879544,5.136677139879544,3,0.0,Cc1c([C@@H]2c3[nH]c4ccccc4c3C[C@@H](C)N2CC(F)(F)F)ccnc1OCCNCCCF,3,3
CHEMBL5998681,5.455931955649724,5.455931955649724,0.0,5.455931955649724,5.455931955649724,3,0.0,Cc1ccc(OCCNCCCF)nc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,3,3
CHEMBL6004070,5.2441251443275085,5.2441251443275085,0.0,5.2441251443275085,5.2441251443275085,3,0.0,C[C@@H]1Cc2c([nH]c3ccc(F)cc23)[C@@H](c2c(F)cnc(OCCN(C)CCCF)c2F)N1CC(F)(F)CO,3,3
CHEMBL6004869,4.958607314841775,4.958607314841775,0.0,4.958607314841775,4.958607314841775,3,0.0,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cc(F)cc(OCCNCCCF)c2F)N1CC(F)(F)F,3,3
CHEMBL6006180,5.022276394711152,5.022276394711152,0.0,5.022276394711152,5.022276394711152,3,0.0,FC(F)(F)c1ccc(C(F)(F)CN2CCC(Nc3ncnc4[nH]ccc34)CC2)nc1,3,3
CHEMBL6007627,5.327902142064282,5.327902142064282,0.0,5.327902142064282,5.327902142064282,3,0.0,Cc1ccc2[nH]c3c(c2c1)C[C@@H](C)N(CC(F)(F)CO)[C@@H]3c1c(F)ccc(OCCNCCCF)c1F,3,3
CHEMBL6007833,5.251811972993799,5.251811972993799,0.0,5.251811972993799,5.251811972993799,3,0.0,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cc(OCCNCCCF)ccn2)N1CC(F)(F)F,3,3
CHEMBL6011841,5.638272163982407,5.638272163982407,0.0,5.638272163982407,5.638272163982407,3,0.0,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cc(OCCNCCCF)cc(F)c2F)N1CC(F)(F)F,3,3
CHEMBL6013533,5.1487416512809245,5.1487416512809245,0.0,5.1487416512809245,5.1487416512809245,3,0.0,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cncc(OCCNCCCF)c2)N1CC(F)(F)F,3,3
CHEMBL6016064,6.259637310505756,6.259637310505756,0.0,6.259637310505756,6.259637310505756,3,0.0,Cc1ccc(-n2c(-c3cnc(N4CCOCC4)nc3)cc3ccncc32)cc1,3,3
CHEMBL6016138,5.154901959985743,5.154901959985743,0.0,5.154901959985743,5.154901959985743,3,0.0,FC(F)(CN1CCC(Nc2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cn1,3,3
CHEMBL6016292,5.259637310505756,5.259637310505756,0.0,5.259637310505756,5.259637310505756,3,0.0,Clc1ccc(-n2c(-c3ccc(N4CCOCC4)nn3)nc3ccncc32)cc1,3,3
CHEMBL6020463,5.259637310505756,5.259637310505756,0.0,5.259637310505756,5.259637310505756,3,0.0,Nc1cc(-c2cc3ccncc3n2-c2ccc(Cl)cc2)ccn1,3,3
CHEMBL6021270,4.721246399047171,4.721246399047171,0.0,4.721246399047171,4.721246399047171,3,0.0,COc1nnc(OCCNCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,3,3
CHEMBL6025725,4.552841968657781,4.552841968657781,0.0,4.552841968657781,4.552841968657781,3,0.0,Cc1ccc(C(F)(F)CN2CCC(Nc3ncnc4[nH]ccc34)CC2)cn1,3,3
CHEMBL6029215,5.259637310505756,5.259637310505756,0.0,5.259637310505756,5.259637310505756,3,0.0,O=c1cc(-c2cc3ccncc3n2-c2ccc(Cl)cc2)cc[nH]1,3,3
CHEMBL6039551,5.086186147616283,5.086186147616283,0.0,5.086186147616283,5.086186147616283,3,0.0,COc1cnc(OCCNCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,3,3
CHEMBL6051179,5.259637310505756,5.259637310505756,0.0,5.259637310505756,5.259637310505756,3,0.0,COc1ccc(OCCNCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC1(F)CC1,3,3
CHEMBL6051199,5.443697499232712,5.443697499232712,0.0,5.443697499232712,5.443697499232712,3,0.0,COc1cc(F)c(OCCNCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,3,3
CHEMBL6052945,4.860120913598763,4.860120913598763,0.0,4.860120913598763,4.860120913598763,3,0.0,Cc1cnc(C(F)(F)CN2CCC(Nc3ncnc4[nH]ccc34)CC2)cn1,3,3
CHEMBL6054685,5.267606240177031,5.267606240177031,0.0,5.267606240177031,5.267606240177031,3,0.0,Cc1ccc2[nH]c3c(c2c1)C[C@@H](C)N(CC(F)(F)CO)[C@@H]3c1c(F)cnc(OCCNCCCF)c1F,3,3
CHEMBL6056553,5.0,5.0,0.0,5.0,5.0,3,0.0,Cc1ccc(OCCNCCCF)c(C)c1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,3,3
CHEMBL60796,9.0,9.0,0.0,9.0,9.0,3,0.0,Oc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,3,3
CHEMBL94664,6.699991797446187,6.699991797446187,0.0,6.699991797446187,6.699991797446187,3,0.0,COc1ccc(C2CCN(CCC3CCOc4ccccc43)CC2)cc1OC,3,3
CHEMBL271127,3.594993576446138,3.594993576446138,4.702251010613263,0.27000000000020385,6.919987152892072,2,6.649987152891868,COc1ccccc1Oc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1ccccn1)CC2,1,1
CHEMBL5944633,6.952939202079719,6.952939202079719,3.1228829448892803,4.7447274948966935,9.161150909262744,2,4.416423414366051,C[C@@H]1Cc2c(ccc3[nH]nc(F)c23)[C@@H](c2cnc(NC3CN(CCCF)C3)cn2)N1CC(F)(F)F,2,2
CHEMBL4749445,6.682258126592544,6.682258126592544,2.9891127436294798,4.568636235841013,8.795880017344075,2,4.227243781503062,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)c(F)n2)N1CC(F)(F)F,2,2
CHEMBL3954438,5.9830168577103775,5.9830168577103775,2.9887291176293274,3.8696662315049934,8.096367483915762,2,4.226701252410768,Fc1ccc(-c2cnn(Cc3cc[nH]n3)c2)cc1OC(F)F,2,2
CHEMBL4777139,6.940372055361031,6.940372055361031,2.9507567266404324,4.853871964321762,9.0268721464003,2,4.173000182078539,C[C@@H]1Cc2c(ccc3[nH]nc(F)c23)[C@@H](c2ccc(NC3CN(CCCF)C3)c(F)n2)N1CC(F)(F)F,2,2
CHEMBL4754652,6.853871964321762,6.853871964321762,2.8284271247461903,4.853871964321762,8.853871964321762,2,4.0,C[C@@H]1Cc2c(ccc3[nH]nc(F)c23)[C@@H](c2ncc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)F,2,2
CHEMBL6009034,7.096943944915454,7.096943944915454,2.8207494105189355,5.102372908709558,9.09151498112135,2,3.9891420724117914,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cc2)N1CC(F)(F)F,2,2
CHEMBL4754747,6.470029055969023,6.470029055969023,2.7113119804821295,4.552841968657781,8.387216143280265,2,3.834374174622484,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cn2)N1CC(F)F,2,2
CHEMBL3927856,6.181807210316995,6.181807210316995,2.6909556026004844,4.279014255846261,8.08460016478773,2,3.8055859089414694,FC(F)Oc1cc(-c2cnn(Cc3cn[nH]c3)c2)ccc1Cl,2,2
CHEMBL5787348,6.771816983435478,6.771816983435478,2.6668678421920236,4.886056647693163,8.657577319177793,2,3.7715206714846303,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO,2,2
CHEMBL5985085,6.955047444280301,6.955047444280301,2.642968991936422,5.086186147616283,8.823908740944319,2,3.7377225933280354,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC(F)F,2,2
CHEMBL1223951,7.368774455134785,7.368774455134785,2.6104907476024715,5.522878745280337,9.214670164989233,2,3.6917914197088955,NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc2ccccc2)c1,2,2
CHEMBL5810295,6.727346441767088,6.727346441767088,2.6039769990385073,4.886056647693163,8.568636235841012,2,3.682579588147849,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2cnc(NC3CN(CCCF)C3)cn2)N1CC(F)F,2,2
CHEMBL214731,6.610924374808178,6.610924374808178,2.5272217455830233,4.823908740944319,8.397940008672037,2,3.574031267727719,O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2cc(F)ccc2o1,2,2
