molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pIC50,pchembl_value,assay_chembl_id,document_chembl_id,target_chembl_id,target_pref_name,target_organism,assay_type,activity_comment
CHEMBL4092338,CC(C)Oc1cc2c(OC[C@@H]3CCC(=O)N3)nccc2cc1C(N)=O,IC50,=,30000.0,nM,4.522878745280337,4.52,CHEMBL4015948,CHEMBL4014327,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4092509,CCOC(=O)C1=C(CN2CCOCC2)NC(c2nccs2)=N[C@@H]1c1ccc(F)cc1Br,IC50,=,4880.0,nM,5.311580177997289,5.31,CHEMBL4028623,CHEMBL4024802,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4092687,COc1ccc(NC(=N)NCCCOc2ccc(F)cc2)cc1,IC50,=,416.8,nM,6.380072289708532,6.38,CHEMBL4017746,CHEMBL4017455,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4092912,O=C(c1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)N1CCN(Cc2nnn(CC3CC3)n2)CC1,IC50,=,39380.0,nM,4.404724288197901,4.41,CHEMBL4004026,CHEMBL4002615,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4092973,CN(C/C=C/c1ccc(C(F)(F)F)c(F)c1)Cc1ccc2c(c1)OCCC2.Cl,IC50,=,200.0,nM,6.698970004336019,6.7,CHEMBL4019656,CHEMBL4017515,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4093031,CNC(=O)c1c(-c2ccc(F)cc2)oc2ccc(-c3cc(C(=O)NC4(c5ncccn5)CC4)ccc3C)c(F)c12,IC50,=,24000.0,nM,4.619788758288394,4.62,CHEMBL4015596,CHEMBL4014311,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4093031,CNC(=O)c1c(-c2ccc(F)cc2)oc2ccc(-c3cc(C(=O)NC4(c5ncccn5)CC4)ccc3C)c(F)c12,IC50,=,18000.0,nM,4.7447274948966935,4.75,CHEMBL4015637,CHEMBL4014311,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4093121,CCn1nc(N2CCC3(CCN(C[C@H](O)c4ccc5c(c4C)COC5=O)CC3)C2=O)ccc1=O,IC50,=,7600.0,nM,5.119186407719209,5.12,CHEMBL4030012,CHEMBL4028831,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4093284,COCc1cnc(N2CCC([C@H]3C[C@H]3CCOc3cc(F)c(CC(=O)N4CCC4)c(F)c3)CC2)nc1,IC50,=,12000.0,nM,4.920818753952375,4.92,CHEMBL3997335,CHEMBL3994654,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4093284,COCc1cnc(N2CCC([C@H]3C[C@H]3CCOc3cc(F)c(CC(=O)N4CCC4)c(F)c3)CC2)nc1,IC50,=,9100.0,nM,5.040958607678906,5.04,CHEMBL3997333,CHEMBL3994654,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4093540,NC(=O)Nc1ccc(-c2nc(NCc3ccccn3)c3c(-c4ccccc4)cccc3n2)cn1,IC50,=,4800.0,nM,5.318758762624412,5.32,CHEMBL4015498,CHEMBL4014310,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,A,
CHEMBL4093614,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1NC(=O)[C@H]1CCCN1.Cl,IC50,=,6730.0,nM,5.171984935776023,5.17,CHEMBL4007981,CHEMBL4007390,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4093627,Cc1c([C@@H](O)CN2CCC3(CC2)CCN(c2cc(-c4ccccc4)ns2)C3=O)ccc2c1COC2=O,IC50,=,9.5,nM,8.022276394711152,8.02,CHEMBL4030012,CHEMBL4028831,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4093830,Cc1nc(N2CCC3(CCN(C[C@H](O)c4ccc5c(c4C)COC5=O)CC3)C2)ccc1S(C)(=O)=O,IC50,=,7900.0,nM,5.102372908709558,5.1,CHEMBL4004312,CHEMBL4002630,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4093952,C[C@@H]1CC[C@H](Nc2ncc(C(N)=O)c3sc(-c4ccccc4)cc23)[C@H](C)N1,IC50,=,8400.0,nM,5.075720713938118,5.08,CHEMBL4037438,CHEMBL4033783,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4094016,CN(C/C=C/c1ccc(C(F)(F)F)cc1)Cc1ccc2c(c1)OCCC2.Cl,IC50,=,2900.0,nM,5.537602002101044,5.54,CHEMBL4019656,CHEMBL4017515,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4094125,CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)C2)COC1,IC50,=,3500.0,nM,5.455931955649724,5.46,CHEMBL4057949,CHEMBL4052776,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4094163,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2ccsc12,IC50,=,186.0,nM,6.730487055782083,6.73,CHEMBL4052442,CHEMBL4049458,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4094163,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2ccsc12,IC50,=,186.0,nM,6.730487055782083,6.73,CHEMBL4359448,CHEMBL4354878,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4094163,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2ccsc12,IC50,=,180.0,nM,6.7447274948966935,6.75,CHEMBL4832854,CHEMBL4831515,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,A,
CHEMBL4094185,CN(C)C(=O)c1cccc(-c2ccc(F)cc2CC(c2cccnc2)c2cccnc2)c1,IC50,=,26400.0,nM,4.578396073130169,4.58,CHEMBL4004505,CHEMBL4002640,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL409419,Cc1cc(C)n(-c2cc(NC(=O)CN3CCCN(C)CC3)nc(-c3ccc(C)o3)n2)n1,IC50,=,285.0,nM,6.54515513999149,6.54,CHEMBL949251,CHEMBL1142327,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4094377,CC(C)(NCc1cc([C@]2(C)CCSC(N)=N2)c(F)cc1F)C(F)(F)F,IC50,=,11200.0,nM,4.950781977329818,4.95,CHEMBL4042710,CHEMBL4041533,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4094440,NS(=O)(=O)c1cncc(-c2nc(NCc3ccccn3)c3c(-c4ccccc4)cccc3n2)c1,IC50,=,1900.0,nM,5.721246399047171,5.72,CHEMBL4015498,CHEMBL4014310,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,A,
CHEMBL4094458,Cc1cc(CNc2nc(N)nc3ccn(Cc4ccccn4)c23)no1,IC50,=,1200.0,nM,5.920818753952375,5.92,CHEMBL4030710,CHEMBL4028850,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL409449,O=C(O)c1ccccc1N1CCC(CN2CCC(Oc3ccc(CO)c(Cl)c3)CC2)CC1,IC50,=,645654229.03,nM,0.19000000000313122,,CHEMBL948146,CHEMBL1142336,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4094575,COc1ccc(Cn2c(=O)n3ncnc3c3c4c(sc32)CN(C(=O)C2CC2(F)F)CC4)cc1,IC50,=,4900.0,nM,5.309803919971486,5.31,CHEMBL4011543,CHEMBL4007512,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL409459,Cc1cc(C)n(-c2cc(NC(=O)CN3CCC(CN(C)C)CC3)nc(-c3ccc(C)o3)n2)n1,IC50,=,1670.0,nM,5.777283528852417,5.78,CHEMBL949251,CHEMBL1142327,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4094682,CN([C@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)[C@@H](C#N)C1)C1(C)COC1,IC50,=,46000.0,nM,4.337242168318426,4.34,CHEMBL4033008,CHEMBL4028908,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4094901,Cc1c([C@@H](O)CN2CCC3(CC2)CCN(c2ccc(C(C)(C)O)nc2)C3)ccc2c1COC2=O,IC50,=,29000.0,nM,4.5376020021010435,4.54,CHEMBL4004312,CHEMBL4002630,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4094942,COc1ccc2ccc(=O)n(C[C@H](N)[C@@H]3CC[C@@H](NCc4ccc5c(n4)NC(=O)CO5)CO3)c2n1,IC50,=,52000.0,nM,4.2839966563652006,4.28,CHEMBL4051787,CHEMBL4049439,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4095018,COc1ccc(CN(CC(=O)N2CCC(CN)CC2)c2ccc(C#N)cc2)cc1F,IC50,=,12400.0,nM,4.906578314837765,4.91,CHEMBL4019810,CHEMBL4017519,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4095097,COc1ccc(Cn2c(=O)n3ncnc3c3c4c(sc32)CN(CC2CCOCC2)CC4(F)F)cc1,IC50,=,9200.0,nM,5.036212172654444,5.04,CHEMBL4011543,CHEMBL4007512,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4095178,COc1cccnc1Cn1ccc2nc(N)nc(NCc3cc(C)on3)c21,IC50,=,1600.0,nM,5.795880017344075,5.8,CHEMBL4030710,CHEMBL4028850,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4095422,Cc1nsc(N2CCC3(CCN(C[C@H](O)c4ccc5c(c4C)COC5=O)CC3)C2=O)n1,IC50,=,14500.0,nM,4.838631997765025,4.84,CHEMBL4030012,CHEMBL4028831,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4095422,Cc1nsc(N2CCC3(CCN(C[C@H](O)c4ccc5c(c4C)COC5=O)CC3)C2=O)n1,IC50,=,9000.0,nM,5.045757490560675,5.05,CHEMBL4030033,CHEMBL4028831,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4095759,CCCCc1cc(OC2CCN(CCCCS(=O)(=O)C(C)(C)C)CC2)c2ncccc2c1.Cl.Cl,IC50,=,302.0,nM,6.51999305704285,6.52,CHEMBL4047735,CHEMBL4043263,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4096097,Cc1cnc(COc2nc(N)nc3ccn(Cc4ccccn4)c23)s1,IC50,=,44700.0,nM,4.349692476868063,4.35,CHEMBL4030710,CHEMBL4028850,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4096145,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccccc4)cc23)CC[C@]1(C)N,IC50,=,3800.0,nM,5.42021640338319,5.42,CHEMBL4054845,CHEMBL4052645,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4096145,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccccc4)cc23)CC[C@]1(C)N,IC50,=,300.0,nM,6.522878745280337,6.52,CHEMBL4054843,CHEMBL4052645,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4096149,Nc1ccccc1NC(=O)c1ccc(N2CCN(C(=O)/C=C/c3ccc(F)cc3)CC2)cc1,IC50,=,32600.0,nM,4.486782399932061,4.49,CHEMBL4022306,CHEMBL4020782,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4096279,CN1[C@@H]2CC[C@H]1c1c(sc(NC(=O)Nc3ccc(Cl)cc3)c1C(N)=O)C2.Cl,IC50,=,5600.0,nM,5.251811972993799,5.25,CHEMBL4048003,CHEMBL4043273,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4096316,NC(=O)c1ccc(-c2cccc3nc(-c4cncnc4)nc(NCc4ccccn4)c23)cc1,IC50,=,1300.0,nM,5.886056647693163,5.89,CHEMBL4015498,CHEMBL4014310,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,A,
CHEMBL4096468,NC1(Cc2nc(-c3ccc(OC(F)(F)F)cc3)c[nH]2)COC1,IC50,=,14000.0,nM,4.853871964321762,4.85,CHEMBL3992697,CHEMBL3992487,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4096468,NC1(Cc2nc(-c3ccc(OC(F)(F)F)cc3)c[nH]2)COC1,IC50,=,10000.0,nM,5.0,5.0,CHEMBL3992708,CHEMBL3992487,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL409648,COc1ccccc1Oc1cccc(CN2CCC3(CC2)CCN(C(=O)c2ccc(Cl)cc2)CC3)c1,IC50,=,100.0,nM,7.0,7.0,CHEMBL948146,CHEMBL1142336,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4096683,NC(=O)c1ccc(N[C@H]2CCCNC2)c2cc(-c3ccccc3)[nH]c12,IC50,=,11600.0,nM,4.935542010773082,4.94,CHEMBL4037438,CHEMBL4033783,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4096795,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccc(C#N)nc4)cc23)CC[C@]1(C)N,IC50,=,4100.0,nM,5.3872161432802645,5.39,CHEMBL4054845,CHEMBL4052645,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4096821,N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(-n3ccnn3)cc2)n1,IC50,=,13200.0,nM,4.87942606879415,4.88,CHEMBL4033008,CHEMBL4028908,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4096875,CN(C/C=C/c1ccc(C(F)(F)F)cc1)Cc1ccc2c(c1)CCO2.Cl,IC50,=,2200.0,nM,5.657577319177793,5.66,CHEMBL4019656,CHEMBL4017515,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4097019,CCOc1cc(C(=O)Nc2cc(C(F)(F)F)ccn2)ccc1-c1nc(C23CCC(C(=O)O)(CC2)CC3)n2ccnc(N)c12,IC50,=,26000.0,nM,4.585026652029182,4.58,CHEMBL3999906,CHEMBL3997842,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4097247,COCCC(=O)N1CCO[C@@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn23)C1,IC50,=,5800.0,nM,5.236572006437063,5.24,CHEMBL4057949,CHEMBL4052776,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4097298,COc1cncc(Cc2cc(-c3ccccc3)no2)c1,IC50,=,23000.0,nM,4.638272163982407,4.64,CHEMBL4016929,CHEMBL4014346,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4097359,Cc1c([C@@H](O)CN2CCC3(CC2)CCN(c2ccc(C#N)nc2)C3)ccc2c1COC2=O,IC50,=,1200.0,nM,5.920818753952375,5.92,CHEMBL4004312,CHEMBL4002630,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4097415,Cc1c([C@@H](O)CN2CCC3(CC2)CN(c2ccc(=O)n(C)n2)C(=O)CO3)ccc2c1COC2=O,IC50,=,46000.0,nM,4.337242168318426,4.34,CHEMBL4030012,CHEMBL4028831,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4097424,CN(c1ncc(C(N)=O)c2sc(-c3ccccc3)cc12)[C@H]1CCCNC1,IC50,=,2700.0,nM,5.568636235841012,5.57,CHEMBL4037438,CHEMBL4033783,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4097638,CC(C)c1noc(N2CCC([C@H]3C[C@H]3CCOc3ccc(CC(=O)N4CCC4)c(F)c3)CC2)n1,IC50,=,7000.0,nM,5.154901959985743,5.16,CHEMBL3997333,CHEMBL3994654,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4097890,COc1ccc2ncc(F)c([C@@H](O)CC[C@@H]3CCN(C4CC(c5cc(F)cc(F)c5)C4)C[C@@H]3C(=O)O)c2c1,IC50,=,14100.0,nM,4.85078088734462,4.85,CHEMBL4036596,CHEMBL4033742,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4098051,CCc1cnc(N2CCC([C@H]3C[C@H]3CCOc3ccc(CC(=O)N4CCC4)c(F)c3)CC2)nc1,IC50,=,3200.0,nM,5.494850021680094,5.5,CHEMBL3997333,CHEMBL3994654,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4098143,Cn1nc(N2CCC3(CCN(C[C@H](O)c4ccc(-n5cnnn5)nn4)CC3)C2=O)ccc1=O,IC50,=,3100.0,nM,5.508638306165727,5.51,CHEMBL4030012,CHEMBL4028831,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4098192,CCCCc1cc(OC2CCN(CCCCNS(C)(=O)=O)CC2)c2ncccc2c1.Cl.Cl,IC50,=,19.95,nM,7.700057099977233,7.7,CHEMBL4047735,CHEMBL4043263,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4098260,Cc1c([C@@H](O)CN2CCC3(CC2)CCN(c2ccc(S(C)(=O)=O)cn2)C3)ccc2c1COC2=O,IC50,=,14400.0,nM,4.841637507904751,4.84,CHEMBL4004312,CHEMBL4002630,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4098260,Cc1c([C@@H](O)CN2CCC3(CC2)CCN(c2ccc(S(C)(=O)=O)cn2)C3)ccc2c1COC2=O,IC50,=,14400.0,nM,4.841637507904751,4.84,CHEMBL4030012,CHEMBL4028831,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4098260,Cc1c([C@@H](O)CN2CCC3(CC2)CCN(c2ccc(S(C)(=O)=O)cn2)C3)ccc2c1COC2=O,IC50,=,11700.0,nM,4.931814138253839,4.93,CHEMBL4004321,CHEMBL4002630,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4098260,Cc1c([C@@H](O)CN2CCC3(CC2)CCN(c2ccc(S(C)(=O)=O)cn2)C3)ccc2c1COC2=O,IC50,=,11700.0,nM,4.931814138253839,4.93,CHEMBL4030033,CHEMBL4028831,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4098331,NC(=O)c1cnc(N(CCc2ccccc2)[C@H]2CCCNC2)c2cc(-c3ccccc3)sc12,IC50,=,2100.0,nM,5.6777807052660805,5.68,CHEMBL4037438,CHEMBL4033783,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4098403,C[C@@]1(c2cc(CNC3(C(F)(F)F)CC3)c(F)cc2F)CCSC(N)=N1,IC50,=,3500.0,nM,5.455931955649724,5.46,CHEMBL4042710,CHEMBL4041533,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4098434,CCOC(=O)C1=C(CN2CC[S+]([O-])CC2)NC(c2nccs2)=NC1c1ccc(F)cc1Br,IC50,=,5740.0,nM,5.241088107602026,5.24,CHEMBL4028623,CHEMBL4024802,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4098469,N#Cc1cccc(-c2cccc(Cl)c2CC(c2cccnc2)c2cccnc2)c1,IC50,=,2560.0,nM,5.59176003468815,5.59,CHEMBL4004505,CHEMBL4002640,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL409849,O=C(c1cc[n+]([O-])cc1)N1CCC2(CCN(Cc3cccc(Oc4ccccc4)c3)CC2)CC1,IC50,=,14125.38,nM,4.849999859991125,4.85,CHEMBL948146,CHEMBL1142336,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4098533,Cc1cc(CNc2nc(N)nc3ccn(Cc4cc(Cl)ccn4)c23)no1,IC50,=,500.0,nM,6.301029995663981,6.3,CHEMBL4030710,CHEMBL4028850,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4098778,N=C(NCCCOc1ccc(F)cc1)Nc1ccc(I)cc1,IC50,=,109.1,nM,6.962175249411658,6.96,CHEMBL4017746,CHEMBL4017455,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4098822,O=C(c1cc(F)cc(Cl)c1)N1CCn2nc(-c3ccc(F)cn3)cc2C1,IC50,=,15000.0,nM,4.823908740944319,4.82,CHEMBL4046796,CHEMBL4043199,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4098822,O=C(c1cc(F)cc(Cl)c1)N1CCn2nc(-c3ccc(F)cn3)cc2C1,IC50,=,15000.0,nM,4.823908740944319,4.82,CHEMBL4427261,CHEMBL4425158,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4098840,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccc(F)nc4)cc23)CC[C@]1(C)N,IC50,=,35000.0,nM,4.455931955649724,4.46,CHEMBL4054845,CHEMBL4052645,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4098878,NC(=O)c1cnc(N[C@H]2CCCNC2)c2cc(-c3cccc(F)c3)sc12,IC50,=,14200.0,nM,4.847711655616943,4.85,CHEMBL4037438,CHEMBL4033783,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4098917,CCCCc1cc(OC2CCN(CCCS(=O)(=O)CC)CC2)c2ncccc2c1.Cl.Cl,IC50,=,75.86,nM,7.119987161633228,7.12,CHEMBL4047735,CHEMBL4043263,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4099186,O=C(Cc1ccc(OCC[C@@H]2C[C@@H]2C2CCN(c3ncc(Cl)cn3)CC2)c(F)c1)N1CCC1,IC50,=,3500.0,nM,5.455931955649724,5.46,CHEMBL3997333,CHEMBL3994654,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4099387,CN(Cc1ccccn1)Cc1ccccc1CNc1ccnc2cc(Cl)ccc12,IC50,=,870.96,nM,6.060001790087838,6.06,CHEMBL4027157,CHEMBL4024765,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4099387,CN(Cc1ccccn1)Cc1ccccc1CNc1ccnc2cc(Cl)ccc12,IC50,=,870.0,nM,6.060480747381382,6.06,CHEMBL4027157,CHEMBL4024765,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4099725,Cc1cc(CNc2nc(N)nc3ccn(Cc4ncccc4F)c23)no1,IC50,=,2100.0,nM,5.6777807052660805,5.68,CHEMBL4030710,CHEMBL4028850,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4099792,C[C@@H](c1ccc(Br)cc1)N1CC[C@](CCC(N)=O)(c2ccc(F)cc2)OC1=O,IC50,=,6300.0,nM,5.200659450546418,5.2,CHEMBL4036195,CHEMBL4033714,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL4099807,c1ccc(-c2cccc3nc(-c4cccnc4)nc(NCc4ccccn4)c23)cc1,IC50,=,20000.0,nM,4.698970004336019,4.7,CHEMBL4015498,CHEMBL4014310,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,A,
CHEMBL4099807,c1ccc(-c2cccc3nc(-c4cccnc4)nc(NCc4ccccn4)c23)cc1,IC50,=,20000.0,nM,4.698970004336019,4.7,CHEMBL4431053,CHEMBL4428127,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,IC50,=,12286.4,nM,4.910575349755107,4.91,CHEMBL1909190,CHEMBL1909046,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,IC50,=,3100.0,nM,5.508638306165727,5.51,CHEMBL1217370,CHEMBL1212860,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,IC50,=,1513.56,nM,5.820000358220838,5.82,CHEMBL766814,CHEMBL1136167,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,IC50,=,1513.56,nM,5.820000358220838,5.82,CHEMBL829152,CHEMBL1139598,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,IC50,=,1513.56,nM,5.820000358220838,5.82,CHEMBL954102,CHEMBL1150324,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
