molecule_chembl_id,canonical_smiles,median_pIC50,mean_pIC50,min_pIC50,max_pIC50,number_of_measurements,pIC50_std,pIC50_range,variability,unique_assays,unique_documents,min_IC50_nM,max_IC50_nM
CHEMBL3971056,C[C@@H]1CN(c2sc(Br)nc2-c2nc3ccccc3[nH]2)CCN1C(=O)Cn1cnc2cccnc21,6.468521082957745,6.468521082957745,6.468521082957745,6.468521082957745,1,0.0,0.0,Low,1,1,340.0,340.0
CHEMBL3971533,O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CCN(CC(F)(F)F)CC1,4.723538195826756,4.723538195826756,4.723538195826756,4.723538195826756,1,0.0,0.0,Low,1,1,18900.0,18900.0
CHEMBL3971777,O=C(c1ccc2cc(Oc3ccc(S(=O)(=O)C(F)(F)F)cc3)ccc2n1)N1CCNCC1,5.369572124974976,5.369572124974976,5.369572124974976,5.369572124974976,1,0.0,0.0,Low,1,1,4270.0,4270.0
CHEMBL397222,Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4ccc(Cl)c(Cl)c4)n2C)CC3)no1,8.0,8.0,8.0,8.0,1,0.0,0.0,Low,1,1,10.0,10.0
CHEMBL3972449,Cc1cc(OC(F)F)cnc1C(=O)Nc1csc([C@]23CO[C@@H](C)C[C@H]2CSC(N)=N3)n1,5.017728766960431,5.017728766960431,5.017728766960431,5.017728766960431,3,0.0,0.0,Low,3,3,9600.0,9600.0
CHEMBL3972563,Cn1c(=O)sc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4)cc3)cc21,4.638272163982407,4.638272163982407,4.638272163982407,4.638272163982407,1,0.0,0.0,Low,1,1,23000.0,23000.0
CHEMBL3972724,Cn1c(=O)n([C@H]2CCCOC2)c2c3cc(-c4ccc(OCCCN5CCCCC5)nc4)c(F)cc3ncc21,4.7447274948966935,4.7447274948966935,4.7447274948966935,4.7447274948966935,1,0.0,0.0,Low,1,1,18000.0,18000.0
CHEMBL3972873,NCCCCN(Cc1nccc2c3ccccc3n(CC(N)=O)c12)[C@H]1CCCc2cccnc21,5.7447274948966935,5.7447274948966935,5.7447274948966935,5.7447274948966935,1,0.0,0.0,Low,1,1,1800.0,1800.0
CHEMBL3973288,CC(C)Cc1cc(CNS(=O)(=O)c2cccc(F)c2)nn1-c1ccccc1,4.838631997765025,4.838631997765025,4.838631997765025,4.838631997765025,1,0.0,0.0,Low,1,1,14500.0,14500.0
CHEMBL3973534,NC1=N[C@@]2(c3cc(NC(=O)c4ccc(OC(F)F)cn4)ccc3F)COCC[C@H]2CS1,6.301029995663981,6.301029995663981,6.301029995663981,6.301029995663981,2,0.0,0.0,Low,2,2,500.0,500.0
CHEMBL397392,Cc1ccccc1CN(C1CCOCC1)[C@H]1CCNC1,5.619788758288394,5.619788758288394,5.619788758288394,5.619788758288394,1,0.0,0.0,Low,1,1,2400.0,2400.0
CHEMBL397395,COc1ccc2nccc(C3CN(C4CCN(Cc5ccc(C)c(C)c5)CC4)C(=O)O3)c2c1,5.200000237109354,5.200000237109354,5.200000237109354,5.200000237109354,1,0.0,0.0,Low,1,1,6309.57,6309.57
CHEMBL397429,Cc1cnc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4cc5ccccc5[nH]4)n2C)CC3)o1,7.299988937677888,7.299988937677888,7.299988937677888,7.299988937677888,1,0.0,0.0,Low,1,1,50.12,50.12
CHEMBL3974814,CN(CCC1CCN(C(=O)OCc2cc(Cl)cc(Cl)c2)CC1)C(=O)c1c[nH]nn1,5.065501548756432,5.065501548756432,5.065501548756432,5.065501548756432,1,0.0,0.0,Low,1,1,8600.0,8600.0
CHEMBL3974889,Cc1c([C@@H]2CN3CCN(C(=O)Cc4cnc(-n5cnnn5)cn4)C[C@H]3CO2)ccc(F)c1C#N,5.0,5.0,5.0,5.0,1,0.0,0.0,Low,1,1,10000.0,10000.0
CHEMBL3975087,FC(F)c1cc(-c2cnn(Cc3cc[nH]n3)c2)ccc1Cl,6.422369947390646,6.422369947390646,5.323306390375134,7.521433504406157,2,1.5543105882413517,2.1981271140310232,High,2,2,30.1,4750.0
CHEMBL3975147,Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@H]3c3ccc(F)cc3C(F)(F)F)C2)n1C,5.570000775141681,5.570000775141681,5.570000775141681,5.570000775141681,1,0.0,0.0,Low,1,1,2691.53,2691.53
CHEMBL3975989,Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@@H]3c3ccccc3C(F)(F)F)C2)n1C,6.050000457140078,6.050000457140078,6.050000457140078,6.050000457140078,1,0.0,0.0,Low,1,1,891.25,891.25
CHEMBL3978613,Cc1cc(-c2nnc(SCCCN3CC[C@]4(C[C@@H]4c4ccc(C(F)(F)F)cc4)C3)n2C)on1,6.69000807121882,6.69000807121882,6.69000807121882,6.69000807121882,1,0.0,0.0,Low,1,1,204.17,204.17
CHEMBL3978935,C[C@@H]1CN(c2sc(C(F)(F)F)nc2-c2nc3ccccc3[nH]2)CCN1C(=O)Cn1cnc2cccnc21,5.805416957817734,5.805416957817734,5.756961951313706,5.853871964321762,2,0.0685257273628731,0.09691001300805624,Low,2,2,1400.0,1750.0
CHEMBL3979124,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(F)cn3)cs2)CO1,4.97061622231479,4.97061622231479,4.97061622231479,4.97061622231479,1,0.0,0.0,Low,1,1,10700.0,10700.0
CHEMBL3979144,O[C@H]1CC[C@H](Nc2ccc3ncc(-c4cccc(C(F)(F)F)c4)n3n2)CC1,5.0,5.0,5.0,5.0,4,0.0,0.0,Low,4,4,10000.0,10000.0
CHEMBL3979322,CN1CCN(c2ccccc2CNC(=O)c2ccc(F)c(NC(=O)c3cnc4cc(-c5ccnn5C)ccn34)c2)CC1,5.3979400086720375,5.3979400086720375,5.3979400086720375,5.3979400086720375,1,0.0,0.0,Low,1,1,4000.0,4000.0
CHEMBL3980161,Cc1nc(C)n(CC(=O)N2CCN(c3sc(C(F)(F)F)nc3-c3nc4ccc(-c5noc(C)n5)cc4[nH]3)C[C@H]2C)n1,4.7447274948966935,4.7447274948966935,4.7447274948966935,4.7447274948966935,1,0.0,0.0,Low,1,1,18000.0,18000.0
CHEMBL3980602,CCn1c(=O)oc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4)cc3)cc21,4.508638306165727,4.508638306165727,4.508638306165727,4.508638306165727,1,0.0,0.0,Low,1,1,31000.0,31000.0
CHEMBL3980825,COc1c(Nc2ncc(Cl)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc2c1CCC[C@@H](N1CCN(C)CC1)C2,5.102372908709558,5.102372908709558,5.102372908709558,5.102372908709558,1,0.0,0.0,Low,1,1,7900.0,7900.0
CHEMBL3981856,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccc(CC(N)=O)cc1,5.119999756699334,5.119999756699334,5.119999756699334,5.119999756699334,1,0.0,0.0,Low,1,1,7585.78,7585.78
CHEMBL3983077,CCc1[nH]ncc1Cn1cc(-c2ccc(Cl)c(OC(F)F)c2)cn1,5.853871964321762,5.853871964321762,4.455931955649724,7.251811972993799,2,1.9769857196479577,2.795880017344075,High,2,2,56.0,35000.0
CHEMBL3983509,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CO1,6.698970004336019,6.698970004336019,6.698970004336019,6.698970004336019,2,0.0,0.0,Low,2,2,200.0,200.0
CHEMBL3983937,Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@H]3c3ccccc3)C2)n1C,5.540000226349733,5.540000226349733,5.540000226349733,5.540000226349733,1,0.0,0.0,Low,1,1,2884.03,2884.03
CHEMBL3983988,Cc1cc(F)cnc1C(=O)Nc1csc([C@]23CO[C@@H](C)C[C@H]2CSC(N)=N3)n1,4.747146969020107,4.747146969020107,4.747146969020107,4.747146969020107,1,0.0,0.0,Low,1,1,17900.0,17900.0
CHEMBL3984387,Cn1c(SCCCN2CC[C@]3(C[C@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1csnn1,6.950007143079858,6.950007143079858,6.950007143079858,6.950007143079858,1,0.0,0.0,Low,1,1,112.2,112.2
CHEMBL398478,CC(=O)C1=NN2c3cc(F)ccc3OC[C@H]2[C@@]1(CCCN1CCOCC1)c1ccccc1,5.214670164989233,5.214670164989233,5.214670164989233,5.214670164989233,1,0.0,0.0,Low,1,1,6100.0,6100.0
CHEMBL3985419,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccoc1,6.819988880942283,6.819988880942283,6.819988880942283,6.819988880942283,1,0.0,0.0,Low,1,1,151.36,151.36
CHEMBL3985847,CNc1nc2ccccc2n1-c1nc2c(c(C(C)(C)S(C)(=O)=O)n1)OC[C@@H]1COCCN21,2.397940008672037,2.397940008672037,2.397940008672037,2.397940008672037,1,0.0,0.0,Low,1,1,4000000.0,4000000.0
CHEMBL3985877,Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@H]3c3ccc(F)cc3C(F)(F)F)C2)n1C,5.920001601921648,5.920001601921648,5.920001601921648,5.920001601921648,1,0.0,0.0,Low,1,1,1202.26,1202.26
CHEMBL3986017,C[C@@H]1CC[C@@H]([C@@H](C)C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c2nc(CN3CCOCC3)ccc21,5.480172006224281,5.480172006224281,5.480172006224281,5.480172006224281,1,0.0,0.0,Low,1,1,3310.0,3310.0
CHEMBL398612,Cc1[nH]nc2c1c(=O)n(C[C@H](F)CN)c1cc(C3CCCCC3)c(C3CCCCC3)cc21,4.87942606879415,4.87942606879415,4.87942606879415,4.87942606879415,1,0.0,0.0,Low,1,1,13200.0,13200.0
CHEMBL3987135,O=C1OCCc2cc([C@@H]3CN4CCN(C(=O)Cc5ccc(-n6cnnn6)cc5)C[C@H]4CO3)ccc21,4.11975822410452,4.11975822410452,4.11975822410452,4.11975822410452,1,0.0,0.0,Low,1,1,75900.0,75900.0
CHEMBL3989870,CNCc1ccc(-c2cc(-c3nc(-c4ccc(S(=O)(=O)C(C)C)cc4)cnc3N)on2)cc1,5.522878745280337,5.522878745280337,5.522878745280337,5.522878745280337,1,0.0,0.0,Low,1,1,3000.0,3000.0
CHEMBL3989908,CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1,5.044793462458058,5.044793462458058,5.044793462458058,5.044793462458058,1,0.0,0.0,Low,1,1,9020.0,9020.0
CHEMBL3989974,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CS[C@H]12)c1csc(N)n1)C(=O)O,7.376750709602099,7.376750709602099,7.376750709602099,7.376750709602099,1,0.0,0.0,Low,1,1,42.0,42.0
CHEMBL3990823,N=C(N)N/N=C/c1ccc(-c2cccc(/C=N/NC(=N)N)c2)cc1,5.33161408331,5.33161408331,5.33161408331,5.33161408331,1,0.0,0.0,Low,1,1,4660.0,4660.0
CHEMBL399378,CC(=O)C1=NN2c3cc(C)ccc3OC[C@H]2[C@@]1(CCCN1CCOCC1)c1ccccc1,5.200659450546418,5.200659450546418,5.200659450546418,5.200659450546418,1,0.0,0.0,Low,1,1,6300.0,6300.0
CHEMBL399525,N#C[C@@H]1CCCN1C(=O)[C@@H]1CN(Cc2ccc(-n3cncn3)cc2)C[C@@H]1N,5.7447274948966935,5.7447274948966935,5.7447274948966935,5.7447274948966935,1,0.0,0.0,Low,1,1,1800.0,1800.0
CHEMBL399726,Cc1nnc(-c2ccc(CN3C[C@H](N)[C@H](C(=O)N4CCC[C@H]4C#N)C3)cc2)o1,3.782516055786093,3.782516055786093,3.782516055786093,3.782516055786093,1,0.0,0.0,Low,1,1,165000.0,165000.0
CHEMBL399791,Cc1cc(CN2C[C@H](N)[C@H](C(=O)C3CCC[C@H]3C#N)C2)cc(C)c1C#N,4.539102157243452,4.539102157243452,4.539102157243452,4.539102157243452,1,0.0,0.0,Low,1,1,28900.0,28900.0
CHEMBL4,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,2.8500000014212983,2.8495423322604276,2.8477116556169437,2.8500000014212983,5,0.0010233793549125248,0.0022883458043545524,Low,5,5,1412537.54,1420000.0
CHEMBL40,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,2.520000000057813,2.5209595817986545,2.520000000057813,2.5228787452803374,3,0.0016620443291528136,0.0028787452225245147,Low,3,3,3000000.0,3019951.72
CHEMBL400612,N#Cc1ccc(C(=O)N2CCN(c3ccc(OCCCN4CCCCCC4)cc3)C(=O)C2)cc1.O=CO,4.900000142057633,4.900000142057633,4.900000142057633,4.900000142057633,1,0.0,0.0,Low,1,1,12589.25,12589.25
CHEMBL401258,Cc1cccc(NC(=O)c2ccc(-c3ccc(C#N)cc3)o2)c1,5.236572006437063,5.236572006437063,5.236572006437063,5.236572006437063,1,0.0,0.0,Low,1,1,5800.0,5800.0
CHEMBL401407,CC(C(O)c1ccc2c(c1)COC(=O)N2)N1CCC(O)(c2ccc(F)cc2)CC1,5.619788758288394,5.619788758288394,5.619788758288394,5.619788758288394,1,0.0,0.0,Low,1,1,2400.0,2400.0
CHEMBL401476,CC(=O)C1=NN2c3cc(F)ccc3OC[C@H]2[C@@]1(CCCN1CCNCC1)c1ccccc1,5.337242168318426,5.337242168318426,5.337242168318426,5.337242168318426,1,0.0,0.0,Low,1,1,4600.0,4600.0
CHEMBL401576,Cc1noc2cc3c(cc12)CCN(CCCSc1nnc(-c2ccc(C(F)(F)F)cc2)n1C)CC3,6.900008766455315,6.900008766455315,6.900008766455315,6.900008766455315,1,0.0,0.0,Low,1,1,125.89,125.89
CHEMBL401608,CC(C)(O)[C@]1(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC[C@@H](N2CCC(c3cc(Cl)ncn3)CC2)C1,6.730487055782083,6.730487055782083,6.730487055782083,6.730487055782083,1,0.0,0.0,Low,1,1,186.0,186.0
CHEMBL401728,Cc1cc(-c2nc3cc4c(cc3o2)CCN(CCCSc2nnc(-c3ocnc3C)n2C)CC4)n(C)n1,6.0,6.0,6.0,6.0,1,0.0,0.0,Low,1,1,1000.0,1000.0
CHEMBL401752,CCc1nc2cc3c(c(C)c2o1)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,6.299997602857746,6.299997602857746,6.299997602857746,6.299997602857746,1,0.0,0.0,Low,1,1,501.19,501.19
CHEMBL401777,CCc1nc2cc3c(c(C)c2o1)CCN(CCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,5.59999938302362,5.59999938302362,5.59999938302362,5.59999938302362,1,0.0,0.0,Low,1,1,2511.89,2511.89
CHEMBL401895,Cc1cc(C)n(-c2cc(NC(=O)COc3cccc(CN(C)C)c3)nc(-c3ccc(C)o3)n2)n1,5.920818753952375,5.920818753952375,5.920818753952375,5.920818753952375,2,0.0,0.0,Low,2,2,1200.0,1200.0
CHEMBL402011,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N(C)C,4.6020599913279625,4.6020599913279625,4.6020599913279625,4.6020599913279625,1,0.0,0.0,Low,1,1,25000.0,25000.0
CHEMBL402015,Cc1ccc2c(-c3nnc(SCCN4CCc5cc6nc(C)oc6c(Br)c5CC4)n3C)cccc2n1,5.200000237109354,5.200000237109354,5.200000237109354,5.200000237109354,1,0.0,0.0,Low,1,1,6309.57,6309.57
CHEMBL402016,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C(F)(F)F)oc6cc5CC4)n3C)cccc2n1,6.0,6.0,6.0,6.0,1,0.0,0.0,Low,1,1,1000.0,1000.0
CHEMBL402087,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C(C)(C)C)oc6c(C)c5CC4)n3C)cccc2n1,6.599997654072045,6.599997654072045,6.599997654072045,6.599997654072045,1,0.0,0.0,Low,1,1,251.19,251.19
CHEMBL402163,CS(=O)(=O)c1ccc(-c2noc([C@@H](CC3CC3)[C@H](N)C(F)=C3CCCC3)n2)c(Cl)c1.O=C(O)C(F)(F)F,5.1487416512809245,5.1487416512809245,5.1487416512809245,5.1487416512809245,1,0.0,0.0,Low,1,1,7100.0,7100.0
CHEMBL402215,Cc1ncoc1-c1nnc(SCCCN2CCc3ccc4oc(C(F)(F)C(F)(F)F)nc4c3CC2)n1C,6.499996931948306,6.499996931948306,6.499996931948306,6.499996931948306,1,0.0,0.0,Low,1,1,316.23,316.23
CHEMBL402422,Cc1nc2c3c(ccc2o1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,4.900000142057633,4.900000142057633,4.900000142057633,4.900000142057633,1,0.0,0.0,Low,1,1,12589.25,12589.25
CHEMBL402450,COC(=O)CCCN1CCC(CN2CCC(Oc3ccc(CO)c(Cl)c3)CC2)CC1,1.6899999999297064,1.6899999999297064,1.6899999999297064,1.6899999999297064,1,0.0,0.0,Low,1,1,20417379.45,20417379.45
CHEMBL402542,CCN1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(Cl)c2)CC1,5.079999880484295,5.079999880484295,5.079999880484295,5.079999880484295,1,0.0,0.0,Low,1,1,8317.64,8317.64
CHEMBL402624,CC(C)(O)[C@]1(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC[C@@H](N2CCC(c3cccc(C(=O)O)c3)CC2)C1,4.705093089394808,4.705093089394808,4.705093089394808,4.705093089394808,1,0.0,0.0,Low,1,1,19720.0,19720.0
CHEMBL402826,CCCc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,6.199998172182031,6.199998172182031,6.199998172182031,6.199998172182031,1,0.0,0.0,Low,1,1,630.96,630.96
CHEMBL402853,Cc1ccc2c(-c3nnc(SCCCN4CCc5ccc6oc(-c7cc(C)nn7C)nc6c5CC4)n3C)cccc2n1,6.0999990348465305,6.0999990348465305,6.0999990348465305,6.0999990348465305,1,0.0,0.0,Low,1,1,794.33,794.33
CHEMBL402911,CCOC(=O)C(N)c1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,5.2441251443275085,5.2441251443275085,5.2441251443275085,5.2441251443275085,1,0.0,0.0,Low,1,1,5700.0,5700.0
CHEMBL403033,COc1cccc(C2CCN([C@@H]3CC[C@@](C(=O)NCc4cc(C(F)(F)F)cc(C(F)(F)F)c4)(C(C)C)C3)CC2)c1,6.66354026615147,6.66354026615147,6.66354026615147,6.66354026615147,1,0.0,0.0,Low,1,1,217.0,217.0
CHEMBL403181,CCc1noc2cc3c(cc12)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,6.0,6.0,6.0,6.0,1,0.0,0.0,Low,1,1,1000.0,1000.0
CHEMBL403441,CCOc1ccccc1C[C@H](c1ccccc1)N1CCNCC1,5.158015195409886,5.158015195409886,5.158015195409886,5.158015195409886,1,0.0,0.0,Low,1,1,6950.0,6950.0
CHEMBL403594,CNC(=O)[C@@H](C)Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,4.494850021680094,4.494850021680094,4.494850021680094,4.494850021680094,1,0.0,0.0,Low,1,1,32000.0,32000.0
CHEMBL403774,C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N1CCOCC1,5.0,5.0,5.0,5.0,1,0.0,0.0,Low,1,1,10000.0,10000.0
CHEMBL403804,CCc1nc2ccc3c(c2s1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,5.499999678657065,5.499999678657065,5.499999678657065,5.499999678657065,1,0.0,0.0,Low,1,1,3162.28,3162.28
CHEMBL403815,Cc1ccc2c(-c3nnc(SCCCN4CCc5c(Cl)cc6oc(C)nc6c5CC4)n3C)cccc2n1,5.800000874803203,5.800000874803203,5.800000874803203,5.800000874803203,1,0.0,0.0,Low,1,1,1584.89,1584.89
CHEMBL404363,Cc1ccc2c(-c3nnc(SCCCN4CCc5ccc6nc(C(F)(F)F)oc6c5CC4)n3C)cccc2n1,6.0,6.0,6.0,6.0,1,0.0,0.0,Low,1,1,1000.0,1000.0
CHEMBL404404,Cc1ccc(-c2nnc(SCCCN3CCc4ccc5oc(C(F)(F)F)nc5c4CC3)n2C)cn1,5.800000874803203,5.800000874803203,5.800000874803203,5.800000874803203,1,0.0,0.0,Low,1,1,1584.89,1584.89
CHEMBL404646,COc1cccc(-c2nc(CCOc3cccc(C[C@@H]4C(=O)N(c5ccc(C(C)(C)C)cc5)[C@@H]4C(=O)O)c3)c(C)o2)c1,5.6777807052660805,5.6777807052660805,5.6777807052660805,5.6777807052660805,1,0.0,0.0,Low,1,1,2100.0,2100.0
CHEMBL404851,CC(C(O)c1ccc2c(c1)CCC(=O)N2)N1CCC(O)(c2ccc(F)cc2)CC1,5.065501548756432,5.065501548756432,5.065501548756432,5.065501548756432,1,0.0,0.0,Low,1,1,8600.0,8600.0
CHEMBL404852,CC(C(O)c1ccc2c(c1)CCC(=O)N2)N1CCC(O)(c2cccc(F)c2)CC1,5.0,5.0,5.0,5.0,1,0.0,0.0,Low,1,1,10000.0,10000.0
CHEMBL4059723,CC1(C(=O)N2CCO[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4F)c4c(N)nccn34)C2)CCC1,4.853871964321762,4.853871964321762,4.853871964321762,4.853871964321762,1,0.0,0.0,Low,1,1,14000.0,14000.0
CHEMBL4059750,CCCCc1cc(OC2CCN(CCCCNS(=O)(=O)CCC)CC2)c2ncccc2c1.Cl.Cl,7.059981844992337,7.059981844992337,7.059981844992337,7.059981844992337,1,0.0,0.0,Low,1,1,87.1,87.1
CHEMBL4059846,Cc1c([C@@H](O)CN2CCC3(CC2)CCN(c2ccns2)C3)ccc2c1COC2=O,5.853871964321762,5.853871964321762,5.853871964321762,5.853871964321762,1,0.0,0.0,Low,1,1,1400.0,1400.0
CHEMBL4059848,CC(=O)N1CCN(c2cccc(-c3cc(-c4ccnn4CC(F)(F)F)c4c(N)ncnn34)c2)C(=O)C1(C)C,4.769551078621726,4.769551078621726,4.769551078621726,4.769551078621726,1,0.0,0.0,Low,1,1,17000.0,17000.0
CHEMBL4059965,Cc1c([C@@H](O)CN2CCC3(CC2)CC(=O)N(c2ccc(=O)n(C)n2)C3)ccc2c1COC2=O,4.438898616350944,4.438898616350944,4.438898616350944,4.438898616350944,1,0.0,0.0,Low,1,1,36400.0,36400.0
CHEMBL4060033,CC1(N)CCN(c2cnc(-c3cccc(Cl)c3Cl)c(N)n2)CC1,5.229147988357855,5.229147988357855,5.229147988357855,5.229147988357855,1,0.0,0.0,Low,1,1,5900.0,5900.0
CHEMBL406028,O=C(O)CN1CCC(CN2CCC(Oc3ccc(CO)c(Cl)c3)CC2)CC1,1.1900000000233106,1.1900000000233106,1.1900000000233106,1.1900000000233106,1,0.0,0.0,Low,1,1,64565422.9,64565422.9
CHEMBL4060355,O=C(O)CC1CCC2(CCN(c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cn3)CC2)OC1,5.920818753952375,5.7085447214233165,5.107905397309519,6.096910013008056,3,0.5275677502775009,0.989004615698537,Moderate,1,1,800.0,7800.0
CHEMBL4060444,Cc1ccc(-c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(C(N)=O)cnn3c2)cn1,5.096910013008056,5.096910013008056,5.096910013008056,5.096910013008056,1,0.0,0.0,Low,1,1,8000.0,8000.0
CHEMBL4060529,COCCCC(=O)NCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O.Cl.Cl,6.399996913372259,6.399996913372259,6.399996913372259,6.399996913372259,1,0.0,0.0,Low,1,1,398.11,398.11
CHEMBL4060556,O=C(c1ccccc1)N1CCc2oc(-c3ccc(F)cn3)nc2C1,4.1938200260161125,4.1938200260161125,4.1938200260161125,4.1938200260161125,1,0.0,0.0,Low,1,1,64000.0,64000.0
CHEMBL4060757,Nc1nccn2c([C@H]3CN(C4CCOCC4)CCO3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c12,5.337242168318426,5.337242168318426,5.337242168318426,5.337242168318426,1,0.0,0.0,Low,1,1,4600.0,4600.0
CHEMBL4060765,CCCCc1cc(OC2CCN(CCCCNS(=O)(=O)C(C)C)CC2)c2ncccc2c1.Cl.Cl,6.890016705180107,6.890016705180107,6.890016705180107,6.890016705180107,1,0.0,0.0,Low,1,1,128.82,128.82
CHEMBL4060768,O=C(c1cc([C@H]2CCCN2c2cc(F)cc(F)c2)c2oc(N3CCOCC3)cc(=O)c2c1)N1CCOCC1,4.346787486224656,4.346787486224656,4.346787486224656,4.346787486224656,1,0.0,0.0,Low,1,1,45000.0,45000.0
CHEMBL4060838,O=C(Cc1ccc(OCC[C@@H]2C[C@@H]2C2CCN(c3ncc(Cl)cn3)CC2)cc1)N1CCC1,5.130768280269024,5.130768280269024,5.130768280269024,5.130768280269024,1,0.0,0.0,Low,1,1,7400.0,7400.0
CHEMBL4061128,N#Cc1ccc(Nc2nn([C@H]3COCC[C@@H]3C#N)cc2C(N)=O)cc1,4.3979400086720375,4.3979400086720375,4.3979400086720375,4.3979400086720375,1,0.0,0.0,Low,1,1,40000.0,40000.0
CHEMBL4061173,Cc1c([C@@H](O)CN2CCC3(CC2)CCN(c2cc(C)c(=O)n(C)n2)C3=O)ccc2c1COC2=O,5.568636235841012,5.568636235841012,5.568636235841012,5.568636235841012,1,0.0,0.0,Low,1,1,2700.0,2700.0
CHEMBL4061345,Cc1c([C@@H](O)CN2CCC3(CC2)CN(c2ccns2)C(=O)O3)ccc2c1COC2=O,4.920818753952375,4.920818753952375,4.920818753952375,4.920818753952375,1,0.0,0.0,Low,1,1,12000.0,12000.0
CHEMBL4061436,COc1ncc(-c2nc(NCc3ccccn3)c3c(-c4ccccc4)cccc3n2)cn1,4.950851231752651,4.950851231752651,4.180456064458132,5.721246399047171,2,1.0895032939745997,1.5407903345890395,High,2,2,1900.0,66000.0
CHEMBL4061602,C[C@@H](NCc1cc([C@]2(C)CCSC(N)=N2)c(F)cc1F)C(F)(F)F,4.856985199745905,4.856985199745905,4.856985199745905,4.856985199745905,1,0.0,0.0,Low,1,1,13900.0,13900.0
CHEMBL4061747,CCc1nc2ccc(C3CCN(CC(=O)N4CC(O)C4)CC3)cn2c1N(C)c1nc(-c2ccc(F)cc2)c(C#N)s1,5.537602002101044,5.537602002101044,5.537602002101044,5.537602002101044,1,0.0,0.0,Low,1,1,2900.0,2900.0
CHEMBL4061934,COc1ccc2ncc(F)c(C[C@H](N)[C@@H]3CC[C@@H](NCc4ccc5c(n4)NC(=O)CO5)CO3)c2n1,5.301029995663981,5.301029995663981,5.301029995663981,5.301029995663981,1,0.0,0.0,Low,1,1,5000.0,5000.0
CHEMBL4062161,CCN1CCc2c(sc(NC(=O)Nc3ccc(Cl)cc3)c2C(N)=O)C1.Cl,5.486782399932061,5.486782399932061,5.486782399932061,5.486782399932061,1,0.0,0.0,Low,1,1,3260.0,3260.0
