molecule_chembl_id,number_of_measurements,mean_pIC50,median_pIC50,min_pIC50,max_pIC50,std_pIC50,mean_IC50_nM,min_IC50_nM,max_IC50_nM,unique_assays,unique_documents,unique_SMILES,pIC50_range,variability,multiple_assays,multiple_documents,multiple_SMILES
CHEMBL1107,12,6.842685691958159,6.708876931294602,6.699991797446187,7.397940008672037,0.2628339443985048,162.0525,40.0,199.53,12,12,1,0.6979482112258495,Moderate,True,True,False
CHEMBL479,11,6.949619244946276,7.019996628416253,5.799149501908923,7.481486060122112,0.571435396544793,269.4609090909091,33.0,1588.0,11,11,1,1.6823365582131888,High,True,True,False
CHEMBL32,11,3.8716573445670766,3.889999983714797,3.400000000603809,4.100000018985305,0.16843398258669498,146801.7590909091,79432.82,398107.17,11,10,1,0.7000000183814965,Moderate,True,True,False
CHEMBL1008,10,6.49015052431708,6.260000690598032,5.853871964321762,7.639974910810602,0.5814689629599628,518.361,22.91,1400.0,10,10,1,1.7861029464888398,High,True,True,False
CHEMBL192,10,4.770148664870648,4.99000005632961,3.7999999979341847,5.481486060122112,0.768484303818748,50665.734000000004,3300.0,158489.32,10,8,1,1.6814860621879273,High,True,True,False
CHEMBL175691,10,6.218944196720011,6.301029995663981,5.480172006224281,6.301029995663981,0.2595780882175897,781.0,500.0,3310.0,10,10,1,0.8208579894397001,Moderate,True,True,False
CHEMBL1108,9,7.328323457196332,7.489991487059765,6.03282657704446,7.492144128304169,0.48581185168809465,131.7688888888889,32.2,927.2,9,9,1,1.4593175512597085,High,True,True,False
CHEMBL6006710,9,5.419366654421917,5.346787486224656,5.346787486224656,6.0,0.21773750459178126,4111.111111111111,1000.0,4500.0,9,8,1,0.653212513775344,Moderate,True,True,False
CHEMBL376488,9,5.95816854450236,5.795880017344075,5.795880017344075,6.431798275933005,0.2755395598137711,1264.0,370.0,1600.0,9,8,1,0.63591825858893,Moderate,True,True,False
CHEMBL71,9,5.76443113430277,5.829999526735649,5.234517717807385,5.832682665251824,0.19872092757589188,1960.24,1470.0,5827.5,9,9,1,0.598164947444439,Moderate,True,True,False
CHEMBL583,9,4.2227807541324855,4.300000029139089,3.9829666607012193,4.301029995663981,0.12198716405187376,62191.588888888895,50000.0,104000.0,9,9,1,0.31806333496276196,Moderate,True,True,False
CHEMBL715,8,6.366018543263032,6.715004138068466,4.0,6.742321425130816,0.9570834663586615,12673.93375,181.0,100000.0,7,7,1,2.7423214251308163,High,True,True,False
CHEMBL1294,8,5.977594733260973,6.395517451825291,4.111708154643485,6.522878745280337,0.8326340587471631,10400.09625,300.0,77320.0,8,8,1,2.4111705906368526,High,True,True,False
CHEMBL72,8,5.569401363664239,5.856985199745905,4.55517947873249,5.860001341725205,0.5314615771746647,6160.55,1380.38,27849.7,8,8,1,1.304821862992715,High,True,True,False
CHEMBL85606,8,5.821250388347844,5.700000503883016,5.700000503883016,6.199998172182031,0.22465424717583501,1659.825,630.96,1995.26,8,8,1,0.4999976682990148,Moderate,True,True,False
CHEMBL914,8,4.593506620092103,4.639136049077685,4.187086643357144,4.6700000181810175,0.16489399493883233,27654.739999999998,21379.62,65000.0,8,8,1,0.4829133748238732,Moderate,True,True,False
CHEMBL5315124,8,2.8839389066357604,2.998593110387663,2.638272163982407,3.039999999693288,0.19484777785659493,1431379.065,912010.84,2300000.0,8,4,1,0.4017278357108811,Moderate,True,True,False
CHEMBL94454,8,6.393935634624542,6.35999585346894,6.355561410532161,6.455931955649724,0.048123526121313195,405.8375,350.0,441.0,8,8,1,0.10037054511756338,Low,True,True,False
CHEMBL31,8,3.8890141497093884,3.889999983714797,3.886056647693163,3.889999983714797,0.0018254098744929978,129118.72,128824.96,130000.0,8,8,1,0.003943336021634103,Low,True,True,False
CHEMBL11,8,5.469630420831466,5.470000200122707,5.468521082957745,5.470000200122707,0.0006846982006201661,3391.33,3388.44,3400.0,8,8,1,0.0014791171649619628,Low,True,True,False
CHEMBL3305167,7,5.533427133667759,4.7447274948966935,4.585026652029182,7.744727494896693,1.4585368341280376,15149.142857142857,18.0,26000.0,7,4,1,3.159700842867511,High,True,True,False
CHEMBL41,7,6.031316144354352,5.820000358220838,4.910575349755107,8.0,0.9690386920296499,2913.452857142857,10.0,12286.4,7,7,1,3.0894246502448928,High,True,True,False
CHEMBL998,7,6.428565701010313,6.761953896871205,4.407972105609161,6.770011163455189,0.8910105538151004,5730.945714285714,169.82,39086.6,7,7,1,2.3620390578460277,High,True,True,False
CHEMBL123558,7,6.099964537683247,6.250001023441651,5.849999245077862,6.3979400086720375,0.23955405150707818,903.1857142857143,400.0,1412.54,7,7,1,0.5479407635941751,Moderate,True,True,False
CHEMBL708,7,6.871601033310171,6.900008766455315,6.818156412055227,6.919987152892072,0.049438417463856035,135.15285714285716,120.23,152.0,7,7,1,0.10183074083684485,Low,True,True,False
CHEMBL3,7,3.6105933631618727,3.6100000027750423,3.6100000027750423,3.612076995231334,0.0010133557871709348,245136.31285714285,244299.74,245470.89,6,6,1,0.00207699245629156,Low,True,True,False
CHEMBL23,7,4.76055822567941,4.759999957202692,4.759999957202692,4.761953896871205,0.0009534249325195239,17355.721428571425,17300.0,17378.01,7,7,1,0.001953939668513094,Low,True,True,False
CHEMBL549,6,5.729654080650675,5.40000018605658,4.777923739677727,8.0,1.1397322489355852,5434.946666666667,10.0,16675.4,6,6,1,3.2220762603222726,High,True,True,False
CHEMBL370805,6,5.709424526187338,5.189999964386249,5.139999976065226,8.356547323513812,1.297745038082961,5541.046666666666,4.4,7244.36,6,6,1,3.2165473474485857,High,True,True,False
CHEMBL723,6,5.280184685584314,4.97999981255505,4.900000142057633,6.455931955649724,0.6013781009798537,8078.736666666668,350.0,12589.25,6,6,1,1.5559318135920917,High,True,True,False
CHEMBL657,6,4.846793951499617,4.569999968362492,4.496767860088488,5.589999287456538,0.46815881247882574,20062.575,2570.4,31859.0,6,6,1,1.0932314273680506,High,True,True,False
CHEMBL193,6,4.0522515652306454,4.300000029139089,3.552841968657781,4.300000029139089,0.3838182471903878,125912.48,50118.72,280000.0,6,6,1,0.7471580604813082,Moderate,True,True,False
CHEMBL219916,6,6.865087657262265,6.790002703917631,6.790002703917631,7.2400301424456925,0.1836836556207529,144.71,57.54,162.18,6,6,1,0.4500274385280614,Moderate,True,True,False
CHEMBL3400819,6,4.7260485619622035,4.733444580947324,4.522878745280337,4.910094888560602,0.14189386599362183,19650.0,12300.0,30000.0,2,1,1,0.38721614328026455,Moderate,True,False,False
CHEMBL2368925,6,5.070913818098247,5.069999929330243,4.920000156997057,5.22548303427145,0.16532975731314395,9011.519999999999,5950.0,12022.64,6,6,1,0.30548287727439316,Moderate,True,True,False
CHEMBL2204935,6,5.617310127599965,5.613985917337573,5.468521082957745,5.769551078621726,0.16303092570986416,2556.8333333333335,1700.0,3400.0,6,3,1,0.30102999566398125,Moderate,True,True,False
CHEMBL61301,6,7.552185679607255,7.550059011226662,7.550059011226662,7.560036064079095,0.004003751372839993,28.043333333333333,27.54,28.18,6,6,1,0.009977052852432777,Low,True,True,False
CHEMBL75880,6,5.109650953927742,5.110000065251387,5.107905397309519,5.110000065251387,0.0008551446063564921,7768.724999999999,7762.47,7800.0,6,6,1,0.002094667941867634,Low,True,True,False
CHEMBL639,6,7.0,7.0,7.0,7.0,0.0,100.0,100.0,100.0,6,5,1,0.0,Low,True,True,False
CHEMBL4650365,5,7.904756603714657,8.67778070526608,4.657577319177793,8.823908740944319,1.8168243103686499,4401.5599999999995,1.5,22000.0,2,2,1,4.166331421766525,High,True,True,False
CHEMBL4443524,5,5.6058727640142765,5.161150909262744,4.6777807052660805,7.42021640338319,1.0663914568656283,7459.6,38.0,21000.0,5,5,1,2.7424356981171094,High,True,True,False
CHEMBL633,5,5.704575749056067,5.0,5.0,7.522878745280337,1.104850921233007,6206.0,30.0,10000.0,5,5,1,2.5228787452803374,High,True,True,False
CHEMBL1200749,5,4.080676192346379,4.080921907623926,2.994390554639719,4.886056647693163,0.8295516889106691,280000.0,13000.0,1013000.0,5,1,1,1.891666093053444,High,True,False,False
CHEMBL535,5,5.860411554746841,6.301029995663981,5.0,6.599997654072045,0.7506347980590099,3838.8940000000002,251.19,10000.0,5,3,1,1.5999976540720446,High,True,True,False
CHEMBL1200396,5,3.9627879939229773,4.022276394711152,3.062482107982653,4.657577319177793,0.6574446579543728,256000.0,22000.0,866000.0,5,1,1,1.5950952111951402,High,True,False,False
CHEMBL38827,5,5.889121235833801,6.42021640338319,5.089999741487069,6.423658649794207,0.7288047237078468,3473.0620000000004,377.0,8128.31,5,5,1,1.3336589083071386,High,True,True,False
CHEMBL505,5,4.935721484728483,4.68000002720016,4.68000002720016,5.958607314841775,0.5718105623386553,16934.368,1100.0,20892.96,5,5,1,1.2786072876416146,High,True,True,False
CHEMBL5768419,5,5.4870013549621,5.694648630553376,4.924088238517222,6.070581074285707,0.5026123922861713,5330.0,850.0,11910.0,1,1,1,1.146492835768485,High,False,False,False
CHEMBL4861332,5,5.451833010993979,5.619788758288394,4.958607314841775,6.102372908709558,0.4914681066223677,5518.0,790.0,11000.0,5,1,1,1.1437655938677835,High,True,False,False
CHEMBL2441437,5,5.349621277463498,5.346787486224656,4.853871964321762,5.853871964321762,0.3535746836935197,5780.0,1400.0,14000.0,5,4,1,1.0,High,True,True,False
CHEMBL517,5,4.216163765783327,4.040000018741066,4.040000018741066,4.920818753952375,0.3939141135575751,75360.864,12000.0,91201.08,5,5,1,0.8808187352113093,Moderate,True,True,False
CHEMBL1112,5,5.824393051855639,6.047449706101798,5.413412695328245,6.199998172182031,0.38029777814528304,2028.6919999999998,630.96,3860.0,5,5,1,0.7865854768537863,Moderate,True,True,False
CHEMBL4518483,5,5.317235759750627,5.366531544420413,5.031517051446064,5.585026652029182,0.20292482113680888,5260.0,2600.0,9300.0,5,5,1,0.5535096005831175,Moderate,True,True,False
CHEMBL1000,5,4.405315215443264,4.519999959791458,3.9665762445130506,4.519999959791458,0.24541539069504476,46044.268,30199.52,108000.0,5,5,1,0.5534237152784076,Moderate,True,True,False
CHEMBL3305005,5,6.008459391690233,6.221848749616356,5.6777807052660805,6.221848749616356,0.2922914336618759,1180.0,600.0,2100.0,5,3,1,0.5440680443502757,Moderate,True,True,False
CHEMBL46,5,6.1515882223632214,6.090000275786018,6.090000275786018,6.3979400086720375,0.13771483514125357,730.264,400.0,812.83,5,5,1,0.3079397328860196,Moderate,True,True,False
CHEMBL533,5,7.903768825834393,8.0,7.698970004336019,8.0,0.13852995595413314,13.028,10.0,20.0,5,5,1,0.30102999566398125,Moderate,True,True,False
CHEMBL1741,5,4.301448419542612,4.229999967073058,4.229999967073058,4.480000028175458,0.11008691279812201,51153.244,33113.11,58884.37,5,4,1,0.2500000611023996,Low,True,True,False
CHEMBL1088,5,6.446971492039927,6.4900049079866005,6.260000690598032,6.499996931948306,0.10460148331391478,366.59,316.23,549.54,5,5,1,0.23999624135027453,Low,True,True,False
CHEMBL779,5,4.0000000046107935,4.0,3.900000004068662,4.100000018985305,0.07071068339248483,101065.072,79432.82,125892.54,5,3,1,0.2000000149166432,Low,True,True,False
CHEMBL2441417,5,4.773804661678876,4.698970004336019,4.698970004336019,4.886056647693163,0.10247157477463201,17200.0,13000.0,20000.0,5,3,1,0.1870866433571443,Low,True,True,False
CHEMBL1110,5,5.520624160872158,5.489999539566098,5.489999539566098,5.638272163982407,0.06580076211059417,3041.564,2300.0,3235.94,5,5,1,0.14827262441630928,Low,True,True,False
CHEMBL1621,5,5.915210666191469,5.899998417198648,5.886056647693163,6.0,0.04779539274686071,1221.2220000000002,1000.0,1300.0,5,3,1,0.11394335230683694,Low,True,True,False
CHEMBL356066,5,4.972458254100912,4.987162775294828,4.913640169325252,4.987162775294828,0.03288030896618134,10680.0,10300.0,12200.0,5,3,1,0.07352260596957638,Low,True,True,False
CHEMBL289469,5,5.423658558830387,5.420000452721522,5.420000452721522,5.430000267796055,0.005045383112492617,3770.204,3715.35,3801.89,5,5,1,0.009999815074532847,Low,True,True,False
CHEMBL8,5,3.0190045732694615,3.0199999981906998,3.015022873584507,3.0199999981906998,0.0022258377903869595,957194.0719999999,954992.59,966000.0,5,5,1,0.004977124606192707,Low,True,True,False
CHEMBL4,5,2.8495423322604276,2.8500000014212983,2.8477116556169437,2.8500000014212983,0.0010233793549125248,1414030.0320000001,1412537.54,1420000.0,5,5,1,0.0022883458043545524,Low,True,True,False
CHEMBL157101,5,5.720249410720571,5.720000163638921,5.720000163638921,5.721246399047171,0.0005573334177628784,1904.368,1900.0,1905.46,5,5,1,0.0012462354082503069,Low,True,True,False
CHEMBL244946,5,5.700000503883016,5.700000503883016,5.700000503883016,5.700000503883016,0.0,1995.2599999999998,1995.26,1995.26,5,5,1,0.0,Low,True,True,False
CHEMBL475534,5,5.0,5.0,5.0,5.0,0.0,10000.0,10000.0,10000.0,5,5,1,0.0,Low,True,True,False
CHEMBL5883091,4,6.3942493497739665,6.396317481265464,4.508638306165727,8.275724130399212,2.133622416485855,14252.875,5.3,31000.0,2,2,1,3.767085824233485,High,True,True,False
CHEMBL214021,4,5.814737293866141,5.308451535025453,4.82102305270683,7.82102305270683,1.41426943792787,7953.775,15.1,15100.0,4,3,1,3.0,High,True,True,False
CHEMBL3317856,4,3.603871964321762,2.853871964321762,2.853871964321762,5.853871964321762,1.5,1050350.0,1400.0,1400000.0,4,4,1,3.0,High,True,True,False
CHEMBL17423,4,5.656181337869183,5.95999928552668,4.7447274948966935,5.95999928552668,0.6076358953149932,5322.36,1096.48,18000.0,4,4,1,1.2152717906299868,High,True,True,False
CHEMBL256907,4,4.3776745721061285,4.249999993431082,3.900000004068662,5.110698297493689,0.5301252542805354,63221.520000000004,7750.0,125892.54,4,2,1,1.2106982934250272,High,True,True,False
CHEMBL1382,4,7.342510871258229,7.33503554027369,6.799998134593398,7.899974269892137,0.5726237447877786,78.4875,12.59,158.49,4,2,1,1.0999761352987392,High,True,True,False
CHEMBL96153,4,6.830717926874118,6.599997654072045,6.599997654072045,7.522878745280337,0.4614405456041464,195.89249999999998,30.0,251.19,4,4,1,0.9228810912082928,Moderate,True,True,False
CHEMBL845,4,5.136938204812967,5.3488766312299125,4.499999953328896,5.349999603463148,0.4246268209129098,11261.615,4466.84,31622.78,4,4,1,0.8499996501342526,Moderate,True,True,False
CHEMBL1175,4,5.324031204069359,5.250000219777386,5.0,5.796124376722666,0.3385406694823078,5730.135,1599.1,10000.0,4,2,1,0.7961243767226662,Moderate,True,True,False
CHEMBL3775729,4,5.813945018601387,5.7246443432564735,5.530767257493388,6.275724130399211,0.3251115342507001,1821.25,530.0,2946.0,1,1,1,0.7449568729058225,Moderate,False,False,False
CHEMBL5916184,4,8.31961329327685,8.318194010053928,8.022276394711152,8.619788758288394,0.26861499901482266,5.5,2.4,9.5,1,1,1,0.5975123635772412,Moderate,False,False,False
CHEMBL5416410,4,4.56116601838789,4.550000040938768,4.300000029139089,4.844663962534939,0.3021192524927725,32596.5925,14300.0,50118.72,4,2,1,0.5446639333958494,Moderate,True,True,False
CHEMBL2022495,4,5.035000056784465,5.035000056784465,4.769999911123512,5.300000202445418,0.30599581086528216,10997.154999999999,5011.87,16982.44,4,2,1,0.5300002913219055,Moderate,True,True,False
CHEMBL4461925,4,4.62391287280327,4.582948672143603,4.4089353929735005,4.920818753952375,0.2570899928178978,26875.0,12000.0,39000.0,4,3,1,0.5118833609788744,Moderate,True,True,False
CHEMBL1081957,4,5.424999717167987,5.499999678657065,5.100000128334196,5.59999938302362,0.22173528078803245,4194.9325,2511.89,7943.28,2,2,1,0.4999992546894241,Moderate,True,True,False
CHEMBL3703254,4,5.509693839493478,5.509693839493478,5.316052869248487,5.703334809738469,0.22359733259417133,3405.0,1980.0,4830.0,2,2,1,0.38728194048998166,Moderate,True,True,False
CHEMBL3952064,4,4.91004560330931,5.004364805402449,4.627087997029894,5.004364805402449,0.18863840418627814,13325.0,9900.0,23600.0,3,3,1,0.3772768083725557,Moderate,True,True,False
CHEMBL1081023,4,6.184309701505676,6.199998318852138,6.0,6.337242168318426,0.16109043475255358,688.88,460.0,1000.0,2,1,1,0.3372421683184257,Moderate,True,False,False
CHEMBL416956,4,5.33625676365695,5.2550000757275175,5.250000251143582,5.585026652029182,0.16591357034107046,4835.5575,2600.0,5623.41,4,4,1,0.33502640088559943,Moderate,True,True,False
CHEMBL2380459,4,5.635151878060192,5.610924374808178,5.494850021680094,5.823908740944319,0.13741041033606835,2400.0,1500.0,3200.0,1,1,1,0.3290587192642249,Moderate,False,False,False
CHEMBL55,4,4.814376641040066,4.765832206711972,4.72584215073632,5.0,0.12890066457385338,15805.375,10000.0,18800.0,4,4,1,0.2741578492636796,Low,True,True,False
CHEMBL741,4,3.560000000636359,3.600000005447872,3.400000000603809,3.639999991045884,0.10832051090134048,282392.805,229086.77,398107.17,4,2,1,0.2399999904420751,Low,True,True,False
CHEMBL3582317,4,4.994629599382816,4.994578757133947,4.920818753952375,5.068542129310995,0.08522946339558854,10271.0,8540.0,12000.0,4,2,1,0.1477233753586198,Low,True,True,False
CHEMBL5806532,4,5.292337566237876,5.267606240177031,5.267606240177031,5.366531544420413,0.04946265212169113,5125.0,4300.0,5400.0,3,3,1,0.09892530424338197,Low,True,True,False
CHEMBL4098260,4,4.886725823079295,4.886725823079295,4.841637507904751,4.931814138253839,0.052063501806659244,13050.0,11700.0,14400.0,4,2,1,0.09017663034908807,Low,True,True,False
CHEMBL2177736,4,5.042990426297942,5.053230078217669,5.0,5.065501548756432,0.03090742256514692,9075.0,8600.0,10000.0,4,3,1,0.06550154875643166,Low,True,True,False
CHEMBL1125,4,4.861355904780984,4.84885591072468,4.847711655616943,4.900000142057633,0.025785393491975454,13778.654999999999,12589.25,14200.0,3,3,1,0.0522884864406894,Low,True,True,False
CHEMBL76,4,5.601544839251877,5.6020599913279625,5.59999938302362,5.6020599913279625,0.0010303041521712143,2502.9725,2500.0,2511.89,4,4,1,0.002060608304342182,Low,True,True,False
CHEMBL472,4,4.130384152232525,4.130384152232525,4.130000024196025,4.130768280269024,0.00044355285055282587,74065.51000000001,74000.0,74131.02,4,4,1,0.0007682560729991295,Low,True,True,False
CHEMBL1079481,4,6.0,6.0,6.0,6.0,0.0,1000.0,1000.0,1000.0,4,4,1,0.0,Low,True,True,False
CHEMBL3608687,4,4.180456064458132,4.180456064458132,4.180456064458132,4.180456064458132,0.0,66000.0,66000.0,66000.0,4,4,1,0.0,Low,True,True,False
CHEMBL3608740,4,4.301029995663981,4.301029995663981,4.301029995663981,4.301029995663981,0.0,50000.0,50000.0,50000.0,4,4,1,0.0,Low,True,True,False
CHEMBL3608741,4,4.301029995663981,4.301029995663981,4.301029995663981,4.301029995663981,0.0,50000.0,50000.0,50000.0,4,4,1,0.0,Low,True,True,False
CHEMBL3895053,4,4.585026652029182,4.585026652029182,4.585026652029182,4.585026652029182,0.0,26000.0,26000.0,26000.0,4,4,1,0.0,Low,True,True,False
CHEMBL3908640,4,5.0,5.0,5.0,5.0,0.0,10000.0,10000.0,10000.0,4,4,1,0.0,Low,True,True,False
CHEMBL3912135,4,4.920818753952375,4.920818753952375,4.920818753952375,4.920818753952375,0.0,12000.0,12000.0,12000.0,4,4,1,0.0,Low,True,True,False
CHEMBL3964407,4,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,0.0,30000.0,30000.0,30000.0,4,4,1,0.0,Low,True,True,False
CHEMBL3965204,4,4.795880017344075,4.795880017344075,4.795880017344075,4.795880017344075,0.0,16000.0,16000.0,16000.0,4,4,1,0.0,Low,True,True,False
CHEMBL3979144,4,5.0,5.0,5.0,5.0,0.0,10000.0,10000.0,10000.0,4,4,1,0.0,Low,True,True,False
CHEMBL4751083,4,5.522878745280337,5.522878745280337,5.522878745280337,5.522878745280337,0.0,3000.0,3000.0,3000.0,4,4,1,0.0,Low,True,True,False
CHEMBL5394023,4,4.920818753952375,4.920818753952375,4.920818753952375,4.920818753952375,0.0,12000.0,12000.0,12000.0,4,4,1,0.0,Low,True,True,False
CHEMBL5398790,4,5.443697499232712,5.443697499232712,5.443697499232712,5.443697499232712,0.0,3600.0,3600.0,3600.0,4,4,1,0.0,Low,True,True,False
CHEMBL5399407,4,5.267606240177031,5.267606240177031,5.267606240177031,5.267606240177031,0.0,5400.0,5400.0,5400.0,4,4,1,0.0,Low,True,True,False
CHEMBL5400637,4,5.823908740944319,5.823908740944319,5.823908740944319,5.823908740944319,0.0,1500.0,1500.0,1500.0,4,4,1,0.0,Low,True,True,False
CHEMBL5407684,4,5.346787486224656,5.346787486224656,5.346787486224656,5.346787486224656,0.0,4500.0,4500.0,4500.0,4,4,1,0.0,Low,True,True,False
CHEMBL5413311,4,5.275724130399211,5.275724130399211,5.275724130399211,5.275724130399211,0.0,5300.0,5300.0,5300.0,4,4,1,0.0,Low,True,True,False
CHEMBL5421791,4,5.292429823902063,5.292429823902063,5.292429823902063,5.292429823902063,0.0,5100.0,5100.0,5100.0,4,4,1,0.0,Low,True,True,False
CHEMBL5423660,4,5.42021640338319,5.42021640338319,5.42021640338319,5.42021640338319,0.0,3800.0,3800.0,3800.0,4,4,1,0.0,Low,True,True,False
CHEMBL5424508,4,5.173925197299173,5.173925197299173,5.173925197299173,5.173925197299173,0.0,6700.0,6700.0,6700.0,4,4,1,0.0,Low,True,True,False
CHEMBL5424726,4,5.0,5.0,5.0,5.0,0.0,10000.0,10000.0,10000.0,4,4,1,0.0,Low,True,True,False
CHEMBL5424734,4,5.3872161432802645,5.3872161432802645,5.3872161432802645,5.3872161432802645,0.0,4100.0,4100.0,4100.0,4,4,1,0.0,Low,True,True,False
CHEMBL5427839,4,5.154901959985743,5.154901959985743,5.154901959985743,5.154901959985743,0.0,7000.0,7000.0,7000.0,4,4,1,0.0,Low,True,True,False
CHEMBL5432698,4,5.337242168318426,5.337242168318426,5.337242168318426,5.337242168318426,0.0,4600.0,4600.0,4600.0,4,4,1,0.0,Low,True,True,False
CHEMBL652,4,5.410000161858408,5.410000161858408,5.410000161858408,5.410000161858408,0.0,3890.45,3890.45,3890.45,4,4,1,0.0,Low,True,True,False
CHEMBL554,3,3.400000001027921,3.200000003083764,1.0,6.0,2.505992817105278,33543985.78,1000.0,100000000.0,3,1,1,5.0,High,True,False,False
CHEMBL4751770,3,6.316088316234069,5.113509274827518,5.113509274827518,8.721246399047171,2.082927999833623,5133.966666666666,1.9,7700.0,3,3,1,3.6077371242196534,High,True,True,False
CHEMBL4753585,3,6.79642177733104,7.136677139879544,4.886056647693163,8.366531544420413,1.7650089689557953,4359.099999999999,4.3,13000.0,2,2,1,3.48047489672725,High,True,True,False
CHEMBL5942934,3,6.992936900310021,7.823908740944319,4.853871964321762,8.301029995663981,1.8677821803430819,4673.333333333333,5.0,14000.0,2,2,1,3.4471580313422194,High,True,True,False
CHEMBL584,3,3.2333333817413012,3.300000003143145,1.5000000000231246,4.900000142057633,1.7009801792688595,10712184.360000001,12589.25,31622776.6,3,1,1,3.400000142034508,High,True,False,False
CHEMBL461101,3,5.053716360706391,6.161150909262744,2.800000000674397,6.199998172182031,1.9518722681225777,528738.0499999999,630.96,1584893.19,3,2,1,3.3999981715076344,High,True,True,False
CHEMBL4742862,3,6.045811514402548,5.040958607678906,5.040958607678906,8.05551732784983,1.7404562885786172,6069.599999999999,8.8,9100.0,3,3,1,3.0145587201709247,High,True,True,False
CHEMBL255863,3,5.815598761098717,6.346787486224656,4.200000030616179,6.900008766455315,1.4262303073759168,21223.873333333333,125.89,63095.73,3,2,1,2.700008735839136,High,True,True,False
CHEMBL3425810,3,3.939613311625934,3.1169066414243103,3.1169066414243103,5.585026652029182,1.4249697525150247,510200.0,2600.0,764000.0,3,2,1,2.4681200106048715,High,True,True,False
CHEMBL607,3,4.9133349726288476,4.130000024196025,4.119999985703918,6.4900049079866005,1.365445372026368,50104.12333333333,323.59,75857.76,3,3,1,2.370004922282683,High,True,True,False
CHEMBL3775226,3,5.96666292118563,6.399996913372259,4.800000052738446,6.699991797446187,1.0214332670701944,5482.19,199.53,15848.93,1,1,1,1.8999917447077408,High,False,False,False
CHEMBL1081869,3,5.2000000683287375,5.200000237109354,4.399999967876858,6.0,0.8000000160615841,15706.763333333334,1000.0,39810.72,1,1,1,1.600000032123142,High,False,False,False
CHEMBL2403108,3,4.859191441209599,4.337242168318426,4.337242168318426,5.903089986991944,0.9040426596211438,31083.333333333332,1250.0,46000.0,3,2,1,1.565847818673518,High,True,True,False
CHEMBL409224,3,8.086647524954007,8.599980364934842,7.059981844992337,8.599980364934842,0.8891185600404302,30.708,2.512,87.1,3,2,1,1.5399985199425048,High,True,True,False
CHEMBL1908360,3,2.733333335284158,3.1000000025829744,1.8000000001263547,3.300000003143145,0.8144527831271794,5714815.793333333,501187.23,15848931.92,3,1,1,1.5000000030167904,High,True,False,False
CHEMBL305660,3,6.326546811880603,6.480001470881152,5.520000247408364,6.979638717352293,0.7418203050684139,1151.9599999999998,104.8,3019.95,3,3,1,1.459638469943929,High,True,True,False
CHEMBL3353410,3,5.275031705080749,4.790484985457369,4.790484985457369,6.2441251443275085,0.8392595370285254,10990.0,570.0,16200.0,3,3,1,1.4536401588701393,High,True,True,False
CHEMBL434394,3,5.633332468722338,5.200000237109354,5.200000237109354,6.499996931948306,0.7505534417108932,4311.79,316.23,6309.57,3,1,1,1.2999966948389527,High,True,False,False
CHEMBL4864639,3,5.4415447196840345,5.688246138944246,4.6777807052660805,5.958607314841775,0.6751113935107629,8050.0,1100.0,21000.0,3,1,1,1.2808266095756942,High,True,False,False
CHEMBL4643920,3,4.835326351871816,5.2441251443275085,4.017728766960432,5.2441251443275085,0.7080602786060638,35800.0,5700.0,96000.0,2,2,1,1.2263963773670765,High,True,True,False
CHEMBL308954,3,3.9333333577147243,3.7999999979341847,3.400000000603809,4.600000074606178,0.6110101333236608,193905.11666666667,25118.86,398107.17,3,1,1,1.2000000740023689,High,True,False,False
CHEMBL2,3,5.40493080673864,5.800000874803203,4.614790670609513,5.800000874803203,0.6842814304375185,9149.193333333333,1584.89,24277.8,3,3,1,1.18521020419369,High,True,True,False
CHEMBL502,3,5.651134555072488,5.700000503883016,5.059583135318334,6.1938200260161125,0.5686952099058036,3784.42,640.0,8718.0,3,3,1,1.1342368906977782,High,True,True,False
CHEMBL259243,3,7.8199731703864686,8.18996921359416,7.079981083971085,8.18996921359416,0.6408519454351721,32.031333333333336,6.457,83.18,3,2,1,1.1099881296230754,High,True,True,False
CHEMBL6049947,3,5.085893557331814,4.771856392402258,4.689944262249108,5.795880017344075,0.6162288368107364,12976.666666666666,1600.0,20420.0,1,1,1,1.1059357550949667,High,False,False,False
CHEMBL3752154,3,5.203445954163233,4.853871964321762,4.835647144215563,5.920818753952375,0.621329893393968,9933.333333333334,1200.0,14600.0,2,1,1,1.085171609736812,High,True,False,False
CHEMBL709,3,4.500000071561108,4.70000006855703,3.900000004068662,4.900000142057633,0.529150326555003,52811.47,12589.25,125892.54,3,1,1,1.0000001379889705,High,True,False,False
CHEMBL1083426,3,5.6422063181275535,5.688246138944246,5.119186407719209,6.119186407719209,0.5015872295280501,3470.0,760.0,7600.0,1,1,1,1.0,High,False,False,False
CHEMBL254316,3,2.933333331742402,2.800000000674397,2.5000000000231246,3.499999994529686,0.5131601408269633,1687799.54,316227.77,3162277.66,3,1,1,0.9999999945065614,Moderate,True,False,False
CHEMBL1520,3,4.033333322281296,4.100000018985305,3.499999994529686,4.499999953328896,0.5033222782042074,142427.79,31622.78,316227.77,3,1,1,0.9999999587992097,Moderate,True,False,False
CHEMBL1080117,3,6.066664392044135,5.800000874803203,5.700000503883016,6.699991797446187,0.5507519590260345,1259.8933333333334,199.53,1995.26,1,1,1,0.9999912935631707,Moderate,False,False,False
